,file,context
0,0090_0091,"berättadt  war, att hon sitt ordh alldeles revocerar seijandes  sigh icke komma ihogh om hon hafwer bet:e Betzell  gifwit honom eller eij, der till och hennes drengh Si- mon Roifwanen bekenner (och om ti"
1,0146_0147," nu eij till- städes ähr, slutandes Klimpo sigh inttet mehr skyldiger wahra, Köpmannen twiflade att bet- ahlningen skohle skedder wahra, Men som han eij hoos sigh hade sin hussbondens förrige Tienares Hi"
2,0234_0235,"samma 40 samma affton kommit först ifrån Hurris gårdh här i Staden och  sökt effter sine Cammerater bet:e Petter och Nielss Mustonen Uthi  Johan Purhoises Stuga, der äst  han ingen funnit Uthan Liha- pää"
3,0298_0299,ör á 4 D:r 9: 4/: Contant i åthskillige resor 23 D:r 6 /: 10 Cap:r hwete á 8 /: 2: 16 /: än Lödiöin bet: hans skatt 21 D:r 18 /: 1 t:a Spannmåhl 6: 4 st:r tomma Tiärtunnor 2 D:r Ett Swijn 4: rester 22:22
4,0302_0303,rst bekomma 10 KM:t dhe öfrige är Bruun Olson för obligerat effter des låfwan wedh sin hemkompst at bet:a i det öfrige skola och Mackoiser jämpte Langinen för- plichtade wara at på sin halfwa andehl lådi
5,0329_0330," i KiöpM:B: Stl. Borgaren Thomas Hulckoin föregaf det han frachtat af Borgaren Eskill Råiha 689 een Bååt att gå till Safwolax, och gifwit i fracht 2 D:r 8 /: och 1 ½ K:a öhl á 12 /: Men när han bem:te Båå"
6,0329_0330,"ååt att gå till Safwolax, och gifwit i fracht 2 D:r 8 /: och 1 ½ K:a öhl á 12 /: Men när han bem:te Bååt taga skulle att bruka, har Båten warit all sönder, så at han i dy blifwit nöd- gat att kiöpa sigh e"
7,0329_0330,"kulle att bruka, har Båten warit all sönder, så at han i dy blifwit nöd- gat att kiöpa sigh een nyy Bååt, på det hans resa icke skulle studza, begiärandes så af denne Råiha sine Penningar tillbakas igen: "
8,0340_0341,"en Sophron Wassi- loff obesedt tillhandlat een häst för tiugu Siuo D:r Kopp:r M:t och een Siöbörlig Bååt medh anckar Segel och all des tillgehör, hwilcket kiöp Presten icke skall willia bestå, begiärandes"
9,0341_0342,"erbryta kunde. Uthslag. Att såssom Ryska Prästen godwilligt försåldt Hästen för 27 D:r K:rM:t och 1 Bååt medh all des tilgehör till Ryssen Turo Gaurinlasson, där uppå 2gie Man- na Witnen ähro, och at inte"
10,0348_0349,ömös fordring hoos Petter Mutka 2. Thomas Hulckoins käran till Eskell Råiha angå- ende een frachtat Bååt 25. Thomas Henderson Nassaaks tiufnat uhr Sordawala kyrckia 34. Thomas Hulckoin emoot Scholmestaren
