,file,context
0,0018_0018,"a,  men hon ingen här på orten haf:r som hon dhen i hander förtroo kan, uthan wedh dhet hon nu till Narfwen reeser, will hon een Con- tra Räkningh låta förfärdiga, och wedh hemkompsten medh honom li- quider"
1,0023_0023,"ehåller. Den kista Henrich Kåistin Staphan Matikain tillhörigh haf:r 2:ne mihl Michel på denne sida Narfwen lembnat för 3 åhr sedan, då Kåis- tinen Sahl: Borgmästaren Berentz och denne Matikains ährer de ti"
2,0023_0023,"embnat för 3 åhr sedan, då Kåis- tinen Sahl: Borgmästaren Berentz och denne Matikains ährer de till Narfwen reeste, haf:r Koistin för dåwarandhe men- föhr skull, måst Matikains häst han medh sigh hadhe bårt"
3,0055_0055," högh Grefl:gh Excell:s  Höghwällborne Herr General Gouvernieurens Nådigste tillgifftzbreff Daterat Narfwen sidstledhen den 4 Martij, der uthinnan förmährs huru"
4,0077_0078,"ntz, hwilcken nu redan öfwer 3:ne åhrs tijdh låtit sigh lära det loflige Gullarbetare handtwärket i Narven hoos Ehrligh och kunstfahrne Mester Gustaff Boie, hwar wedh hon widare är tänk- te honom Continuer"
5,0139_0140," Borgerskapet att såssom hans Excell:z Högwällborne herr General och Gouverneuren haar behagat till Narven förskrifwa samp lige landsåttarena i Kexholm lähn, medh dhem om Ett och annat att öfuerläggia, hwa"
6,0154_0155,"er låtne Enkia gudh- fruchtigh och myckit dygdesamme Matrona hustru Elisabet Holmbäkz Breff Daterat Narven den 20 Aprillis blef förretagit, hwauthinnan hon berät- tar huru des Sohn Johan Frederich sigh til"
7,0167_0168,"n sampt Rådet låfwat igenom En Suplication till hans högha Excell:z Herr General och Gouverneuren i Narven höghwälborne herr Jöran Sperlingh, öd- mjukeligast alt andraga, hwilket Borgerskapet som Petter Wa"
8,0167_0168,"h, öd- mjukeligast alt andraga, hwilket Borgerskapet som Petter Wallius till deras Fullmächtigh åth Narven Uthwalt jämpte belöna wille kunna sigh uthaf betiena. Enähr nu Bårgarskapet som tillstädes wore me"
9,0168_0169,"han här igenom sökte skufwa Borgarskapet ifrån detta deras samman- sättiande att befullmehtiga till Narven någen, blef förty samptelige till Spordt om dhe honom begiärat för heela Staden att tahla, särdele"
10,0174_0175,"uthöfwer denne Stadh Bårgmestaren warit, så hoos hans höga Excell:z herr General och Gouverneuren i Narven som här å Rådh- stugon, för särdeles honom der till skyndandhe Orsaker skull, offenteligh opsagdt,"
11,0190_0191,"at af och an uthi andre orther, och änteligh för 3:ne åhr sedhan gifwit sigh för Såldat att tiena I Narven, der ifrån han Jämb- wähl icke länge Effter bårdt rymbdt, men blifwit gripen, sampt ifrån lijff dö"
12,0228_0229," i Nyenskatz tilläns  otta D:r KM:t, förleden wintras  då han Wallius på Stadens  wägner reest till Narfwen,  till hans Excell:ce Kongl. Rådet hög- welborne H General Gouverneu- ren 227"
13,0256_0257," wägner 686 in Januario till hans höga Excell:n Kongl. Rådet högwelborne H General Gouver- neuren i Narwen angaende dhe- ras nöd och twång måhl, skrifwit och författat och icke det ringe- ste ord mehre der"
14,0257_0258,ed nampn Pet- ter Wallium till förb:te hans hö- ga Excell:e Kongl. Rådet H Gene- ral Gouverneuren i Narfwen med ofwennembde Suppliqve och icke det ringa 63 ringaste swar derpå ährnadt; dy mente dhe rådeliga
