,file,context
0,0017_0017,"rikain att Thomas jämpte små Penningar 2:ne Specie RD:r hafft, då han från sin tienst i wåras ifrån Sawolax kom, hwar af han een hoos Jöran Klimpo wäxlat, så framlägger och Thomas sit ährlige affskedhz breff"
1,0065_0066,"ch bettahla honom dhe 50 D:r Km:t som ho- nom ähnu resterar och tilkommer aff Matz Kauti- nen ifrån Safwolax och Kerimäki Sochn sampt  Rockoniemi by, emedan Mackoin för 2:ne Åhr sedhan  här i Stadhen, då Kaut"
2,0067_0068,"örbodh hooss sigh intagit och herbergerat 2:ne lössa konor hwilcka een stoor tiufnadt begångit Uthi Safwolax och Seminge Sochn, som bleff bewijst medh lagläsarens  Wäll:t Johan Munstelj Ransakning, ehnär dhe "
3,0083_0084,"h ähr) och ingådt ige- nom fenstret, och saakerne uthtagit, der af han nu säger sigh 2:ne skedar i  Sawolax Pandtsatt, En hoos Pistoll Smeden i Kerimäcki Socken Arendt  Matzon för 3 D:r, och dhen andre hoos "
4,0084_0085,"emet Heinen och Börgel Hanska om något Toback dhe sins Emellan hafft, att sällias under wägen till  Sawolax, bleff Heinen skylldigh En dahl:r 8/öre, dhenn han och låfwa- dhe betahla. A:o 1681 den 12 Novemb. "
5,0091_0092,"adhe på Borgaren An- ders Halloin, hwilken denne Winter och fastlagz tijdhen legdt hennes häst till Safwolax och i lego tillsagdt 2 D:r Kopp:r hwar igenom hon mendt honom (som förleden Sommars i Nyen någre pe"
6,0091_0092,"ar hoos handelssman H: Peter Schlyter Caverat till dess Son) göra någon Wenskap, men sedan han från Safwolax hemkom på 8 dagars tijdh hästen hoos sigh behållit, hwliket då hon om hans hemkomst och hästens Wan"
7,0093_0094," och Peter Hywollain medh Hans Rijk begge här i Pågosten opwäxne, jämpte och Brusius Laidinen ifrån Safwolax och Jockas Kyrckiogeldh kom- mande medh Kyrkioheerden H: Hinrich Sawoni bewijss om sitt ärhliga för"
8,0145_0146,"ffton till honom då Wallius medh sin hustru sagt hijt till Staden ähr kommen En Fremmandh karl från Safwolax, och Juggas Sochn, säger wara sigh Nasackens Sohn, gack tillsee effter tu Nyy- ligen der ifrån orte"
9,0145_0146,"erden; ytterst badh Brusius att Bårgerskapet, som nu een deel till- städes ähre, och somblige ifrån Safwolax kombne, skuhle till Spörias om Någon Wohre som annat hördt, än det ährligit wahra kan honom effter "
10,0147_0148,"sin Edh ehrhåller sandt wara som hon för sin Mann berättade. Förestälte sigh Lars Taskinen födder i Safwolax och 146 och Semminge Sochn, Men sedan hoos Inspectoren Salmon Enebärgh, 4 Åhr jämpte hoos Inspector"
11,0148_0149,"s Canuti, Påhl Warroin, Johan Mutka, Jacob Thomasson, Jöran Wallius, Förrekom Mattz Safwolain ifrån Sawolax och Semin- ge Sochn sampt Pihlainnnemiby och gaf till kiänna huru- som Redan 1682 Uth Novembr: Måna"
12,0154_0155,"män- nen. Martinus Canuti, Påhl Warroin, Jacob Thomasson, Jöran Wallius Samuel Jammi En bonde ifrån Safwolax och Seminge Sochn, sampt Pihlaniemiby stälte sigh förre och optäckte Rätten, huru En dels Granne Ma"
13,0169_0170,"Samuel Cnutsson skyldigh, här flytande af 5 #: Tobak för 5 wekor sedan och wedh sin heem reesa från Safwolax låfwat betahla som Thomas Möttö wittnar sigh åhördt så förordat wara, af sades han att betahla. Pub"
14,0307_0308," Olkinoras hustru från Rekala Anna Tunain, angående det han henne skollat slagit förleden winters i Safwolax och Rokonemi, all den stundh han Citerat war att Comparera men eij sigh in- stäldt, och dätta effte"
15,0329_0330,ohan Sipoin förebaar det han sändt med Borgaren Brusius Laitinen till een Bonde uthi Jorois Sochn i Safwolax Matz Wänälein ben:dh Contant 3 D:r 24 /: Kopp:r M:t hwilcka Penningar denne Sipoin be- wijsar sigh 
16,0329_0330,"lcka Penningar denne Sipoin be- wijsar sigh medh bem:te Bondes qvittans måst andra gången, då han i Safwolax warit, betala, effter Bon- den föregått sigh inga Penningar af Laitinen bekommit; Brusius Laitinen "
17,0329_0330,"Borgaren Thomas Hulckoin föregaf det han frachtat af Borgaren Eskill Råiha 689 een Bååt att gå till Safwolax, och gifwit i fracht 2 D:r 8 /: och 1 ½ K:a öhl á 12 /: Men när han bem:te Bååt taga skulle att bru"
18,0330_0331," heller något knijfwedragh sedt. Klimpo bero- pade sigh wijdare på Johan Waris, som skall wara till Safwolax förreester, opskötz dy saken till hans heemkombst effter han skall weta nogare witna i bem:te Saak."
19,0334_0335," fånger sigh uhr fängelset brutit, som H:r häradzhöfdingens Wickelgreens Ransakning, hållen i lilla Safwolax den 7 och 8 Januarij 689, dett uth wijsar; denne Tiufwen frågades dy, hwadt han skulle heeta och hw"
20,0338_0339," i dy, att hennes Sahl: Man der- före slagit henne hwden full at gif:a ifrån sigh då han reest till Safwolax at besökia sin Slächt; Son påstod stadigt, at hon behållit då dhe Penningar, där till Modhren äfwen"
21,0338_0339,"st fölgt honom någre Mijhl ifrån Staden, sedhan han tilbakas heemkommit, men fadren ända foort till Safwolax reest, och han dy intet sedt om fadren Penninar medh sigh hafft eller eij, be- giärandes dilation t"
