,file,context
0,0004_0004," Gustaf Adam Baners Rådigste willia och befallningh  sammankalladhes samptellige borgerskapet här i Sordawalla  stadh, och hwars och eens Nampn Antäcknades, Emedhan  Grefwens Excell:t aff här till warandhe Borg"
1,0015_0015,"å 81 D:r 11 öre Kopp:r m:tt, sampt hännes Sahl:gh mans ob- ligation oppå 201 D:r koppr m:tt Daterat Sordawalla den 14 Juny, 665, och begiärte dhet Enckian måste tillhållas honom att betahla"
2,0032_0032,"yien af Båtfredh Jenix 1 llb och aff Aputekaren det andra, fram ladhe een zedell aff Eskill De Dato Sordawalla den 1 Septemb huius Anni, Häruthinnan Eskell gif:r honom fullkombligh till- ståndh 2:ne llb att opk"
3,0034_0034,"eligen wara intygat, Anoterat, Ransakat och affdömdt: Wittnar undershrefwen medh nampn och Signette Sordawalla Stadh den 15 Januarij A:o 1676 Johan Larson Mether (manu propria) Cons: Civit: Sordawalla Anno 1678"
4,0034_0034, Signette Sordawalla Stadh den 15 Januarij A:o 1676 Johan Larson Mether (manu propria) Cons: Civit: Sordawalla Anno 1678 Åhrs protocoll aff Sordawalla stadh. Uthi den Kongl Hofrätt insin. d: 4. Febr 679.
5,0034_0034,ij A:o 1676 Johan Larson Mether (manu propria) Cons: Civit: Sordawalla Anno 1678 Åhrs protocoll aff Sordawalla stadh. Uthi den Kongl Hofrätt insin. d: 4. Febr 679.
6,0040_0040," der aff wetha, mindre att han honom känner, houptman inladhe uthi Rätten En Arest skrifft Daterat, Sordawalla den 4 Maij 1674 som han tilllijka mz Rådmannen slagit Arrest oppå Juskis Bränwijn uthi Borgmä- star"
7,0043_0043,undersättiandhe Johan E. Mether manu propria Cons: Civit: Sordaw: 40 Anno 1679 Åhrs protocoll Ifrån Sordawalla stadh Uthi den Kongl Hofrätt inlagdh den 21. Febr. 1680.
8,0072_0073," xxxfft ähr att befinne. Tillstår iag undertäcknadh dett Discursen som sigh medh- gaff om Rådhman i Sordawalla Martinus Canuti reesa hwadh den sigh senast i Tochma Järfwi hadhe att betydha, hwar opå iag måndhe "
9,0072_0073,"t ähr betyga Underskrifwne Simon Hoppenstång, Sigfridius Martini P: pegi Jorfeniss Amptman här oppå Sordawala hoff Mons: Måns Hen- dersson berättadhe huru hoffzarbetaren Lars Hen- richson Räppo från Ryttes by "
10,0075_0076,e medh nampns och signetes undersättiandhe Johan E: Mether xxoria Cons: Civit: Sordaw: protocoll af Sordawalla stadh pro Anno 1681 Attr denne Kongl. Hofrätt dilation till den x. Aug är detta inlefwerad den 19. 
