,file,context
0,0019_0019,"underskrefwen, och Lydde, att Heisken något för Juhl uthi bem:te Grentz Commis- saris frånwaro till Kexholm ähr ifrån Ryslandh kommen, medh fördt 9 Räffskin, 6 ½ Timmer Gråwärck 100 Arsin  Rysklerfft, 2½ lb "
1,0020_0020,"ta tagit ad notam. Anno 1675 den 8 Martij höltz ordinarie Rådstudagh När- warande Fendrichken ifrån Kexholm, Manhafftigh Aron Reijer sittiandes uthi Executoren Hauptman H:r Johan Tistells ställe, sampt Rådmä"
2,0021_0021,"t wittna om Ondri  Corolss saaker, som 1670 om hösten, då dese bägge Coroll och Michita sendt ifrån Kexholm kommo medh Michitas Båth, hwilken strandade 4 mihl här ifrån wedh Kut- sallo, och som Ondri Coroll "
3,0021_0021,"nne Michi- ta, sedhan han sin Edh aflagdt, det han sanningen wittna skulle, att när dhe reest ifrån Kexholm haf:r uthi Båten warit, een tunna medh 2:ne Båtnar tillslagen och wa- rit Tobak uthi, men wiste int"
4,0031_0031,"sigh till honom uthi 2ne reesor lefwerat och för honom betahlt, sampt nu i Kexholm 1 D:r 12 öre, dömdes Puckello frij ifrån, Effter han medh nu Edh stadfäste sigh intet der aff wetha"
5,0032_0032," och undandrager Kongl:gh Gen: Com:tei Collegi nådigste breff till Wällborne herr Lands höfdingen i Kexholm :/ Tenor att effterlefwa, då må In- spectoren all den intagande skada på Tobaket härliggiandhe rees"
6,0037_0037,"medh hug och slagh öfwerfallen worden, wähl och uthi Thomas Turikains Gårdh, uthaff Constablen uthi Kexholm"
7,0038_0038,"Kexholm Heinrich Suikain benämdh och såldaten Heinrich Täppa- re, Hwilka den gångh uthaf Wällborne Herr Lan"
8,0047_0047,"h Anderson Taskin att han förledhen Fredagz til honom kommit och begyndt drika med  Borgarena ifrån Kexholm Johan Michelson Sifwo och Johan Pirhoin,  och sedan dese bärtreeste woro, haf:r Heinrich Taskin beg"
9,0056_0056,"tinen lädian wachtadt, der och sam- ma gångh dhe här ifrån förr afreesandhe lådior medh någre ifrån Kexholm legat, Caplan Disputerade och sadhe sådant wara Emodt Konung:e placat att dhe på 14 dagars tijdh fö"
10,0071_0072,"n fadher Ja- cob Afwin söker skall resolverat blifwa, Enähr man informerat blifwer uthaff Prästen i Kexholm her Johan Nettenio hwadh denne Afwin tillsagt och låf- war sine 4 stycken barn till deras Modherne "
11,0102_0103,"101 allför angående löössdrifware och Inhysses folck i Inger- manlandh och Kexholms lähn, att dhe som icke medh godo hoos Borgare heller Bönder willia tienst taga, skola befordradhe "
12,0123_0124," giordhe dhen bekännelssen, att An:o 1677 enähr han medh andre Borgare så här ifrån Staden som från Kexholm, En tijdh om Som- maren i Nyen legat, och framreesan åth Stockholm dhem för- wägrat war, förmedelst"
13,0125_0126,"warse blifwit och hastigit uthryckia fick, Alle desse här Edeligen afhörde bekännare, berättadhe at Kexholmske Borga- re som medh deras lådia in hoos desses legat, hafwa jämwäll hafft kruth, men hwarest dhe "
14,0127_0128,"s. Ehuruwäll Pamphillia Klimpo skall för någre dagar sedan i fyllan något Cederat Handelssman ifrån Kexholm Mons: Jacob Gröön, kalla honom någre Öknampn, dåch inge witnen till som Gröön Produ- cera kan, lick"
15,0135_0136,"blef. Resp: Samma åhr och tijdh ähr det skedt, hafwa och den gångh 2ne denne Stadz och 3die berörde Kexholms lådia uthi Ett föllie warit alt ifrån Nyen till Stock- holms strandh, och som på Kiexholmske lådia"
16,0139_0140,"llborne herr General och Gouverneuren haar behagat till Narven förskrifwa samp lige landsåttarena i Kexholm lähn, medh dhem om Ett och annat att öfuerläggia, hwar iblandh och Borgmästaren för Crono Godzet oc"
17,0141_0142,"s medh i Tiufnaden Intresserat warit, ähr af amptman- nen Hinrich Johansson gripin worden; och till Kexholms Befästningh tilllijcka medh Tiufwen Nasack in sänder, hwarest han ännu fengzligh sitter; In läggia"
18,0141_0142,"nnu fengzligh sitter; In läggiandes Laitins hustru Uthi Rätten Ett Attestaturo uthaf Leiutnampten i Kexholm Manhafftigh Aron Reijer, Cappelanen H:r Johan Nalenio, pracepto- ren Samuel Fallerio, Rådhmannen i "
19,0141_0142," Manhafftigh Aron Reijer, Cappelanen H:r Johan Nalenio, pracepto- ren Samuel Fallerio, Rådhmannen i Kexholm Hin- rich Michellsson, sampt Prowiant Skrifwaren Thomas Påhlsson underskrefwen, hwaruthinnan desse "
20,0144_0145,"Kyrkio Tiufnaden intresserat warit, skall fasttagen wahra och fängzlader förder jämbte Tiufwen till Kexholm, dem  143 der han nu 9 weckors fast suttit, in till dess berörde Naasack sielf giordt honom Brusius"
21,0144_0145,"s berörde Naasack sielf giordt honom Brusius frij, som At- test af någre gode Män underskrewen Dat. Kexholm sidstleden den 16 Januarij uthwijsar, hwar effter han sedermehra löös kommit, Begiärandes nu att de"
22,0166_0167,"n straxt Pukari som Interes- sent ähr fådt deraf wetha, då Klimpo med Befal- ningzmans skrifft från Kexholm hemkommit. Hwilket alt blef effter begiäran Annoterat sampt till laga bewijss uthdeelt. Anno 1685, "
