,file,context
0,0014_0014,"D:rs Plåth Ondri siöf tillståår sigh bekommit, men dhe resterande 2 D:r 28 öre Kopp:r som ännu oppå Obligation åtherståår, dömdes Skytta till Caroll att betahla. Anno 1674 den 25 Novemb: höltz ordinarie Rådstud"
1,0016_0016,"hennes Sahl:gh man medh Caroll Clarerat och richtigh giordt, men Coroll wedh liquidation sagdt sigh obligation i Rysk medh förgiätit, säger altså att Coroll på Nyio betahlningh uppå samma obligation fordrar, me"
2,0016_0016," sagdt sigh obligation i Rysk medh förgiätit, säger altså att Coroll på Nyio betahlningh uppå samma obligation fordrar, menandes och hon att hennes Sahl:gh man uthaf Caroll een revers emoot obligation tagit, me"
3,0016_0016,"ppå samma obligation fordrar, menandes och hon att hennes Sahl:gh man uthaf Caroll een revers emoot obligation tagit, men som beklageligit att hon inge skriffter effter sin Sahl:gh Man hafwer ty han alle handli"
4,0027_0027,"ruchtigh hustru Elisabeth Holmbäck kunde förhulpin blifwa, framläggiandes Coroll Sahl Berentz egen  obligation på 201 D:r Kopp:r, som och een Apart Räckningh på 8 D:r 11 öre koppar Myndt, oppå denne hans klagan"
5,0027_0027,"n medh honom Clarerat, och intet skyldigh blifwit uthan då Clareningen skedde och hännes Sahl:r Man obligation till bådas begiärte, haf:r han swarat sigh obligation i Rysslandh förgiätit, dåch skall hännes Sahl"
6,0027_0027,"n då Clareningen skedde och hännes Sahl:r Man obligation till bådas begiärte, haf:r han swarat sigh obligation i Rysslandh förgiätit, dåch skall hännes Sahl:r Man een revers uthaff Coroll tagit, den hon nu så w"
7,0027_0027,"h, som och oppå Kyrkoherden i Tochmajerfwj, medh hwilka Coroll äfwen samma sträck brukat, och deras obligationer hoos sigh behållit, sedhan dhe betallt hafwa, pro 2:do säger hon det aldrigt bewisas skall, att C"
8,0030_0030,", 40 famnar gamalst bestroop för 16 öre, effter han medh sin Edh ehrhölte desse kettlar och Carp på obligation lefwerat, men dhe 7 D:r som Coroll säger wägit 3 mk:r"
9,0030_0030,"la till Ondri Coroll 13 D:r 24 öre Kopp m:t som han Puckello ännu befinnes på sin till Coroll gifne obligation de Dato Sordawall den 15 Feb: A:o 1669 oppå 50 D:r skylldigh wara, såsom och på dhe 8 D:r Kopp:r so"
10,0049_0049,"- nen. Jöran Pusa. Påhl Warroin, Johan Mutka. Tipan Stephanoff ifrån Olenitz inladhe uthi Rätten En obligation på Ryska skref- wen, angåår att bergarera Påhl Ryttken och Oloff Affwin skolle honom skylldigh wara"
11,0049_0049,"adeelen af Rågen hafwa de sath Sölf:r pandt, Men för 10 Rahl haf:r denne Tipan Caverat, och dhe sin obligation gifwit hösten effter till Miha- elj att betahla, begiärer nu han som Michifara effter sin förskrifn"
12,0050_0050,"off och borgaren Påfwel Ryttken, Angåendhe om dhen skulldfordran denne Tipan söker  effter Ryttkens obligation, och redan tillförendhe 2:ne Rådstudagar öfwerklagat ähr, men Ryttken intet Comparerat häller till "
13,0051_0051,"er till Rätta swara; Hwarföre fälles han till hufudh saken och dömes att betahla Ti- pan effter sin obligation dhe 5 Rub:r denningar han skylldig ähr, medh 50 D:r koppar, som och 4½ D:r intresse effter dhen dag"
14,0084_0085,r i stadhen Isack Mackoin  och berättadhe huru honom ähr förledhen Sommars I förseendhe blifwit  En obligation (af fordom bonden i TochmaJerfwij Sahl:gh Thomas  Packunain på 40 D:r och en tunna Rågh gifwin) omb
15,0088_0089,"ustrus förige Man Sahl: Michitta Höpins wägnar fordrar af bårga- ren Samson Sinckin och effter dess obligation, blef Samson allenast 1 D:r 17 /: Km:t skylldigh, hwilka han genast låfwade betahla, det öfriga bew"
16,0306_0307,nckian åth 6 D:r åth Ujmonen efter beg- ges deras förlijkningh; Olof Soikell inladhe uthi Rätten En obligation af for- dom Vice Borgmest:n här i Staden Sahl. Sven Hielmberg på 8 D:r 14 /: KMt sidstleden d 12 Fe
