,file,context
0,0146_0147,"r med quittebref bewijssa, den betahlter wahra, för säckrandes Klimpo icke mindre sin gårdh i under pant derom betahl 145. betahlningen richtigh finnes eller han den förnöian förmåtte. Än hade offta beme:"
1,0158_0159,"kars. Såsom och fältes till sine 40 mk:r effter dett 28 Cap: Konunga Balken Landz Lagen för olof:ge Pant- tande, och Christers af hände Fåhrskin med En säck; Bordt och Putkoin Böta för sit Christe- liga Å"
2,0161_0162,"kan Ehrhålla, att den Sölf: ringh som Christer Naati för 24 /: öre Kopp:r om 5 åhr sedan hoos honom Panth satt blef bårthstulen af Oloff Påhlsson Rytken som denne Jöran någre peningar och saaker af stahl s"
3,0176_0177,"hwilka och Pullkin tillstår sig rättmätigen skyldig wara, och säger Putkoin sig ett Söllf:r stoop i Pant hafwa dett Putkoin lickmätigit 10 Cap Kiöp- måhla B:n Stadzlagen opbiuder förste reesan, hwilket to"
4,0178_0179,"en Putkoin nu för 45 D:r Kopp:r uthi sin Skuldz af kårtning emodt- tagit, Men Söllf:r Stoopet han i Pant haf:r opbödz andre Reesan, och ansades Pullkin dett alt inlöösa, el:r han effter 3:die gångens upbi"
5,0190_0191,"igit dett 20 Cap Kiöpmåhla B:n i St: L: op biuda een Söllfwer beggare af 22 ¼ dels Lodh, som hoon i Pant hafwer Uthaf Oloff Jacobzson här i Stadhen, hwilken henne 60 D:r Kopp:r på Ett Gårdz kiöp ähr skyld"
6,0191_0192," Jöransdotter, som sidstleden den 6 Decemb läth här på Rådstugan opbiuda Olof Jacobzsons hoos sig i Pant stående Söllf:r Beggare, skickade äfwen nu in Petter Wallium och igenom honom andra gångon leth Pan"
7,0191_0192,"ant stående Söllf:r Beggare, skickade äfwen nu in Petter Wallium och igenom honom andra gångon leth Panten lijkmätigit, det 10 Cap: Kiöpmåhla B: i St L: op biuda, hwilket Effter begiäran blef Annoterat. Fäl"
8,0301_0302,a till Lijsa Toifwain från Nuku- talax by 2 D:r KM:t för 2ne Sölf:r ringar som hon der hoos honom i pant hafft dem han säger för komne wara; A:o 1689 d. 6 Martij höltz ordinarie Rådstugu rätt i Sordawalla
9,0302_0303,"ererade, och hon sedan å book aflade; hwarföre som han på denne öhlgiäldh förmedelst 2ne hoos henne pant satte ringar 10 mk:r KM:tz wärdhe förmenar nogsampt betalt wara dy af sades att han än till henne a"
10,0306_0307,"åppar kiettel jämp- te pahr Brännwijnspijpor, som i hoop wäga 18 mk:r á 1 D:r hwilka hoos Enckian i pant stådt, ty Cederade och Enckian 3 D:r af dhen 5te tiäru tunnan han låfwat för Intresse, be- tahlan a"
11,0308_0309,"onen, Jöran Wallius, Isack Mackoin, Mårthen Taskin Hwadh wedh kommer den kiettel som Erich Martinen pant satt hoos Peter Kylliäin i Rando by medh En Ref- fel byssa för 9 D:rs giäldh och Kylliäin åther ber"
12,0312_0313,u betahla Martinen dhe 5 Cap:r och igen gifwa En Päls och een repa som för Martins samma Spanmåhl i pant tagen ähr af Rijkin. Emedan Bobln Jöran Natri tillstodh sigh för öhl giäldh ännu wara skylldigh til
13,0328_0329,"ns hustro tilhörig, hwilken Myssa han föregeer hoos honom utj 4 åhrs tijdh för 3 D:r 16 /: K:rM:t i pant warit, och af bem:te Kling satter, begiä- randes att henne kunde tillhållas bem:te Myssa att inlösa"
14,0328_0329,"ängre kan, uthan at den icke förderfwas, hålla; Äfwen tilstodh hon Klingen gielden och kiändes widh panten, men i Mangel af Penningar har hon den icke mechtat inlösa, det hon icke heller nu säger sigh kunna"
15,0329_0330,näläin det bästa han kan och gitter. Då opbödz andra gången den Myssan som Lars Påhl- son Pirhoin i Pant har för 3 D:r 16 /: Kopp:r M:t af H:o Agatha Kling effter det 10 Cap: i KiöpM:B: Stl. Borgaren Thom
16,0331_0332,"oinen framkom medh een gam- mal Rask Kiortel och een lijten Myssa, hwilka han föregeer sigh hafft i pant utj 4 åhrs tijdh af een Bonde utj Kijdes Sochn och Suorlax by Mattz Såpainen ben:dh, och effter bem"
17,0347_0348,"under den Högl: Kongl Hoff Rätt Umgås skall 11. L. Lars Påhlsson Pirhoin opbiudes H:o Agatha Klingz Pant 23, 25, 28. Liqvidation emellan Lars Wannin och Thomas Immoin 24. Lars Pirhoin een Inhysninger emoo"
