,file,context
0,0009_0009,"är i Stadsen benämdh Peter Erkain war dher samma gångh, aff hwilken Ikoin någre penningar hadhe att fordra, och derföre haf:r han dit kommit och eij till någon annan ända, och som Ikoin Erikain nå- get hård"
1,0016_0016," obligation i Rysk medh förgiätit, säger altså att Coroll på Nyio betahlningh uppå samma obligation fordrar, menandes och hon att hennes Sahl:gh man uthaf Caroll een revers emoot obligation tagit, men som b"
2,0018_0018,"re Kopp:r m:tt dhem han förmenar uthaf förrige Borgmästaren Sahl:gh  Johan Berentz Enckia hafwa att fordra, begiärandes det änkian, skolle tillhållas honom, som reesandhe wore uthan oppehåll att be- tahla, "
3,0018_0018,"h honom li- quidera, menandes det intet stort wara, och kanske alt intet det Blankenhagen hadhe att fordra, Blankenhagen badh det hon tillhållas måste nu strax medh honom att liquidera, och ger ährlige män "
4,0024_0024,"igh till Kyro 19 m:r Taligh och Smör lefwerat, men Kyro säger sigh intet minnas kunna, uthan å Nyio fordrar och förledhen Sommars för bem:te Giäldh låtit hans häst för i Skadhan hoos Rådman Pusa för Arester"
5,0026_0026," till wittnen, hwilcka bekände det bem:te Blankenhagen haf:r sagdt /: då han sin skuldh aff Pukello fordrat och Puckello om wida- re Dilation anhållit :/ oppå dhe ordh Tukello då fält /: dhem dhe eij sade s"
6,0027_0027,"udit, hwilken han intet igen taga wille. Brita Oloffzdotter swaradhe att när hon begynte sin skuldh fordra, hade han sagdt iagh ähr digh råppa intet mehr än 3 öre skyll- digh, och då hon hotade hatten taga,"
7,0027_0027,"hon nu op saligh woro, och intet siölff komma kundhe och Coroll till swars stående uthan altijdh då fordras medh sin lifligh Edh bekreffta wille, att hon weth sin Sahl:gh Man medh honom Clarerat, och intet "
8,0028_0028,"65. Rublar Kopp:r el:r 203 D:r 4 öre Dito Myndt uthaff Jacob Petrusi uthi Otzisby, som denne Klimpo fordradhe och uthj häradz- Rätten honom från dömdes, Och som Klimpo nekadhe sigh mehra än eet pähr Rigarns"
9,0031_0031,"t Ondri Coroll för någre åhr sedan, då Matz Pullkin aff honom på Rådstufun een läcker aff 10 kannor fordrat, som Pullkin skall Coroll ländt att Coroll då tillstådt sigh Läckeren till Läns tagit och låfwat d"
10,0032_0032,"för än Rättens swar aff H:r Timmerman ehrhämptas, och att han igenom någon fullmächtigh Tobaket aff fordrar der icke H:r Timmerman då till den 31 Näststundande Januari låter Tobaket affordra, el:r medh des "
11,0039_0039,"# från Tuoxlax # sampt Johan 36 dhe 4 D:r 8 öre koppar som Nielß Matzon Liukon # fodrar uthaf Borga- ren Jacob Somallain, dömes af intet wärdhe, Effter som Somallain  medh sin Edh ehrhöl"
12,0042_0042,"t Comparerade och kom  att swara Rysen Juske Wasillioff, från och Olonitz om skuldh som denne Juske fordrar, och Isak Jambi honom uth: Stadztinnarens från woro stämdt, Sammaledes och effter berördhe Cap: fä"
13,0049_0049,"tka. Clemet Lambert från Hagalaby gaff tillkänna det han af Sahl:gh Nielss Tal- pos Enkia haf:r att fordra 1 tunna Rågh, som hon öfwer sin ordinarie Ränta betahlt, och Kyrkioherdhen uthi Deputat gifwit, beg"
14,0050_0050,"t till denne Tipain och bedit att han wille af Terro  Gaurillanpoika wedh Olonitz Stadh och Mägräby fordra 5 Rubl denin- gar och sigh der af betahlt giöra, Men i brefwet förmähles intet hwar- före Terro dhe"
15,0060_0061,"här för rätta blefwe före kalladhe och uthj Edhstadh förmante sålunda wittna, som dhe sådant wed på fordran medh lijfligh Edh bekräffta kunna, besynnerligen som berördhe Michel Jeremiesson (hwilcken saken a"
16,0061_0062,"ius hafwer  medh Bårgaren Matz Pullkinen att klandra om 2:ne T:r Råg och ett Biurskin som Pullkinen fordrar och A:o 1665 skall honom ländt hafwa, gaff Fisca- len Dilation till d. 1. 3. och 6 Martij will gud"
