,file,context
0,0163_0164,"3. Wardt Bårgaren Hindrich Hindrichßon pålagdt at instella sigh på Rådhstugun, der Borgmestaren och Rågh hadhe å Stadzens wegnar, honom något att föredraga dhen sådant oachtadt, uthan mootwilligh wijß si"
1,0190_0191,"radhe Hindrich Hindrichßonn klåckare een Rekningh om - 72 D:r och 18 öre Kåp:r myndt, och 24 wackor Rågh emot sin swärmodher, Sahl. Hindrich Alholms Enckia, protesterandes på len dahl.r Kopp.r myndt för "
2,0191_0192,"hwadh materia dhe woro giordhe, Swaradhe i af hennes egen Swett, Näbbmuuß håår, Flädhermuß kött och Rågh miöhl till hopa beblandat, dhen alt effter förberördhe Sicilia Kaikatars Underwijstningh, dhen be-"
3,0205_0206,"r Lamain och Par- tain skurit och bårtfördt Sädhen, Och tagit Laman¬ effter – „ 2½ yxor – 750 båndh Rågh, Partainen för 2 yxor _ 530 bandh och Kyrckian effter - 3 yxar 500 båndh. Lamain och Partainen sad"
4,0205_0206,"n acta finnes ähr Rättens mehningh, att Laman och Partainen lefwererar till Enkian ähnnu _ 208 bånd Rågh, och Enckian betahler dem deras utsädes Rågh 3. Kom för Rätta Prophoßen Matz Sarkinen, och framlad"
5,0205_0206," och Partainen lefwererar till Enkian ähnnu _ 208 bånd Rågh, och Enckian betahler dem deras utsädes Rågh 3. Kom för Rätta Prophoßen Matz Sarkinen, och framladhe – 14 skålpund Toback, som han ifrån een Lö"
6,0206_0207,"re prolongera medh saken uthan protesterade på betallningen, Salmund Låfwa- dhe Partain – 250 båndh Rågh, som han hadhe på sin Swidie Och een Stååll Boga j Afbetallningh; hwilket Partainen emot togh, och"
7,0229_0230,"t utstående giäldh på – „ 600 dal.r item - 2 st. kitzlar, om - 10 m:r Swidie band ne – „ 1200 bandh Rågh - „ 2 Tunnor Spannemåhl / „ – 1 häst med Sledha, Ränkior och Länka, Item Gäldzbooken, Som stadzskr"
8,0232_0233,"e öfwer Erich Käärnä som skulle hafwa köpt af honom een Theen flas- ka, derföre låfwat – „ 7 Wackor Rågh, och effter –„ 8 dagars förlåpp, fördt henne tillbakars igen, Och icke will bestå köpet. Kärna swa"
9,0232_0233,"ffter dhe skähl, Känner Rätten, att Kärna behåller flas- kan, och betalar Puhacka dhe – „ 7 Wackor, Rågh effter deras Kiöph. A. 1674. d: 3 Julij. hölteß Ordinarij Rådh Stugu dagh, När- Swarande Borgmesta"
10,0291_0293,"2 D:r 16 öre, 1 st: Koo 6 D:r 3 Tun: Korn 18 D:r, 6 Wackur Rågh 3 D:r deres Styff Fader Carll Lukasson swaradhe att deres Sahl. Moder hafwer mehra förskingrat ähn"
11,0294_0296,"gdt, Leu- tenampten swaradhe, att han hafwer lent honom 100 D:r Kop:r Mynt och Lofwat honom 1 tunna Rågh, uthom interesse, för det han finge behålla penningarna i Tu Åhrss tijdh, uthan afkårtadhe 1 RD:r "
12,0294_0296,"eresse, för det han finge behålla penningarna i Tu Åhrss tijdh, uthan afkårtadhe 1 RD:r in Spe: för Rågh tunnan, Såsom och Protesterade på een Musquet Sandman uthur Hans bodh tagit och 17 st: Ståckor ifr"
13,0294_0296," hafwer sin obligation igen bekommit, och åhrligen pro Cento 20 dal. gifwit, Ehrkennes han frij för Råg Tunnan att betala, och effter Mus- qveten ähr honom förährat, behåller han den, Men hwadh Ståckorna"
