,file,context
0,0164_0165,"geligen protesten randes, att hon för sin olycke och hallstärrigheet; for delst pastoris ingifwande måtte effter Lagh plichtes Så emedan Bångaren, tillförenne å Rådhstugun d: 8 Jul bris merwarandhe åhrs b"
1,0165_0166,"onferentz; dhe må giöra hwadh dhe wilia. Bängmestaren ähn wijdare, anhölt, adt bem.te Kyrckioheerde måtte fullgiöra sin egen Utgifne obligation, Emedan han å den tijdhen war Reeß- färdigh till Stockholm, "
2,0205_0206,"ch Partainen sadhe, adt dhe hafwa mehra kåstadt uppå den deell dhe, brukat hafwa, begäradhe adt dhe måtte fåå n taff Enckian någon wedergällningh för sitt mark och utsädhe. Enckian swaradhe, att dhe hadhe"
3,0206_0207,"l Puhacka och sagdt, adt Penningr hafwa wa- rit – 4 dal. 4 öre ringare. Begäradhe af Rätten alt han måtte afleggia sin Eedh, den honom och bleff straxt præsenterat, och han godhwilleligen af Leggia wille;"
4,0207_0208,"a Spannemåhl. Marcus swaradhe, dedh war icke annat ähn ett löst tahl, Såssom och begäradhe, att han måtte framtee wit- nen, om han hafwer emot tagit Swidie landet. Tickainen kunde icke öfwertyga honom wid"
5,0207_0208," adt han hafwer styrdt på hans bååth medh wilia, Och sålunda förderf- wat honom, begärandes adt han måtte be- tahla båthen, der emot swaradhe Jonas, adt Han icke giorde medh wilia, uthan oförwa- randes så"
6,0230_0231," Och sålunda aflat barn med henne: Herkoinen koo de icke neka till, adt han icke hadhe hafft tagars måth med henne; Altså fältes han till – „ 40 mkr. Och kohnan förskehras förste gången; Effter högh Kong"
7,0232_0233,"ige rum och ställe, ropar honom för een skälm och Hoorunge, Begärar tienstl. af Rätten, adt Enkaßon måtte blifwa tilltaalter, Såssom och protesterar oppå, att han måste bewijsa, om hon är een tillwunnin s"
8,0234_0235,"fwereens med bråttet som min, Begärar Tienstl. af Rätten, och een sådan obetänk- sam Perßon derföre måtte plichta som Lagh förmåhr: Be- gärade Heinoinen till tridie Rådh Stugu dagh Dilation dedh och honom"
9,0235_0236,"en in för Rätta, Men Hulkoinen will icke låta beweka sigh, U- than begärar utslagh i saken, adt han måtte blifwa be- friadt för dhe groffwa beskyldningar. Resolutio. Effter Sigfred Heinoinen så oconsidera"
10,0235_0236,"ldrar eller för- wanter, Uthan den lilla medelen förwerfwat med sine hender. Begärar att hennes ord måtte blifwa i Stadz protocollet infattadt, hafwer och så skildt, mina twen- ne Sahl. Mans arfwingar wäl"
11,0258_0259,"öpt een Påst lärfft och hurst af Kexholms Fålck, att han icke bekom – „ 1 al:r, Begärar, att godzet måtte först föras på Tårget, för än dhe Upkiöpa, eller i sina gårdar dhen emothtaga, här emoth swarade b"
12,0290_0292,"ffader Stadzskrifwarez Carll Lukaßon i Någre Åhr inne hoos sigh hafft och häfdat begärandes: at dhe måtte dem richtigh uthbekomma, Eme- dan dhe sins emellan icke hafwa afladt barn tillhopa, som kan Rester"
13,0291_0293,"dödh, som kan dem emellan skedt för 10 eller 12 åhr sedan, högeligen anhåller af Retten att Puhacka måtte betala effter den sidste Liquiderade Reckningh, Och iagh således till min Rätt- mätige Geldz fordr"
14,0292_0294,"han skulle slå Hans Son, effter noot stenger migh tillhöra begerar af Retten, att bemelte Mickoinen måtte för blånadt, dedh och Mickoj- nen feltes 3 mk:r Sölf mynt för swulnadh effter 10 Capitel Soramåhla"
15,0293_0295,"biudes Landt- män ingalunda drifwa någon Landzkiöp, och deres godz, protesterandes att dhe antingen måtte blifwa borgare eller och plichta för landzkiöp,.Företredde bem:te Per- ßoner, och begerte att winn"
16,0295_0297,"ch måste esomåfftast komma tilbaka medh tooma Sledar protesterandes att bem:te bönder och landt män måtte förtagit blifwa, Hoatta Swaradhe, som tillstedes war, att Assessoren Edell och Wählborne Erich Ros"
