,file,context
0,0061_0062,"nd andre Discurser här opå Låduke  Siön, begynt agera honom för dess lönskelägo han  medh een bonde dotter hafft, och före straffat blifwit, der till han swarat blifwit att Prästen den skällmen  och Mördare"
1,0094_0095,"ijst dhem till krogen att kiöpa öhl, och som denne Natrj omwändt och bort gåå skolle hafwer Martins dotter mödt honom i dörren den hon kullerändt och då hon begyndt skrika, säger han sigh Uth- sprungit efft"
2,0095_0096," sprungit åth dören och som han i hast och hastig- heet dörren opsködt, mötte honom i dören Martini dotter hwilken tillbakars föll, och som hon äfwen a höpenheet att anskrij ifrån sigh gaf, fölgdes Martinus"
3,0095_0096,"de alt äfwenså tillgångit wara, att Martinus som uthspringandes komo effter Natrj, mente Natrj hans dotter slagit, det dotteren och sielf för Tickin sedan nekat skedt wara utan haf:r hon med dörren slugit p"
4,0095_0096,"gångit wara, att Martinus som uthspringandes komo effter Natrj, mente Natrj hans dotter slagit, det dotteren och sielf för Tickin sedan nekat skedt wara utan haf:r hon med dörren slugit på snedh, då Natrj i"
5,0095_0096,"i folck den gångh her af något hördt, och sedt, det dhe och neka mehra ähn att dhe säger sigh hördt dottren roopa, sedan blef af Rätten uthsendt Rådman Warroin och Bårgaren Isak Hakoin att besee Natris såår"
6,0097_0098,"Tiära som Ryssen från Ollonitz Mälchar Kuchnoin söker af Sahl. Påhl Rytkens Enkia Sisillia Mårtens- dotter, dömmes hon att betahla, effter hon sielf till står sigh sådant skylldigh wara. Feltes Hans Kiskine"
7,0156_0157,"för wedh opstodh Rådmannen Martinus Canuti ifrån Rätten och på sin dotters denne Hurris hustrus wägnar swarar; sådant skall intett bewisligit wahra, säger sigh och samma gån"
8,0156_0157,"a, säger sigh och samma gångh medh i Stufwan warit, då Daniels hustrus uthskickader Carin Christers dotter Rätto, inkommit i Hurris Stufwo och begiärt betahlningh för draf och drank, som Hurris hustru af Da"
9,0157_0158,dant skedt wara mehra wiste intett anna Matzdotter eller och Carin Rätto att witna. Martinus på sin dotters wägnar sade sigh än flere wittnen hafwa om dhe Skälssordh Daniels hustru föresändt igenom Hurris p
10,0159_0160,"hustru straffas måste för sit lättfärdige tahl hon fördt. Sententz Altså fältes Margaretha Mårthens dotter för dett hon förebråth Anna Mutka för lijskningh fådt RD:rer, sampt wijn och zucker kall Skåhl, med"
11,0160_0161,"n Pesu skall hafft tillhåldh med Hans Meloin dett Klåckaren Michel Mikulaises hustru Wallborgh Pers dotter bekänner sigh af Klimpos hustru hördt tahlas, hwilken Klimpos hustru skall hootat Kyrkioheerden til"
12,0162_0163,"r sampt Ett Lamb, då betahlar Hinrich henne igen 28 /: Kopp:r, som han för sin Syster Maria Jörans- dotter Caverat, då åther Agatha En af Hinrich Länter öhl Tunna restituerar. Anno 1685, den 26 Octobr: hölt"
13,0165_0166,"m till halff Bödell, desse hafwa på ingen derra sijdan wittnen Men Hinrich Waris hustru Anna Erichz dotter giör Elias frij att han eij med wredes medh gådt till Brusi, Uthan till att drika Ett Stoop öhl, al"
