,file,context
0,0025_0025," des skall medh bättre wittnen emodt Ryttken inkommer, effter han förmena han finna, då honom macht giftz saaken wida- re emodt Ryttken uthföra. det samma bleff uthi saken Emellan Besökiaren Eskell Thom- "
1,0041_0041,"e om sin ägendom i Contant och löösöhren, hwadh effter blifwit då deras Modher dogh och Han i annat Giffte medh denne sin hustru, H: Sijsia Mårthens dåtter trädde, som redan A:o 1670 sigh tildragit, och eh"
2,0042_0042,"sig eij förskaffat dhe skiähl och Attester hoos sin Creditoter om sin Giäldh dhen tijdh han i annat gifftte trädde och sidstledne dhen 1 Decemb: honom här lageligen pålagdt bleff, uthan synes Hans Moothstr"
3,0042_0042,"ften aff dhe 1400 D:r som sonnen Bertill bewijste honom i Contante penningar hafft dhen ty han sigh gifte medh denne sin hustru, jämpte alt halfften aff dhen då hafwandhe ägendoom i lööst och fastt, om hw"
4,0042_0042,"skall sig rätteligen uthgifwa och intet barnen ifrån undandöllia will, och dätta effter det 13 Cap: Giffter- måhla B: StadzL:, Men för Intresse böhr han wara frij effter hans barnen hoos sigh hafft och bes"
5,0069_0070,"a kan, om hennes Sahl:e Fadher medh sigh något i boo fördt, då han förr rupturs tijdhen trädde uthi giffte medh denne Rytkens Modher, der till medh seijer Ryttken att då Ryssen i Landet inföll, hafwer all "
6,0069_0070,"a, så hafwer icke heller denne Jöran, hwilken redhan 12 åhrs tijdh medh hans halfsyster Caisa warit giffter och Jempte honom bodt i Stadhen någon sin för ähn nu yrkiat på något Arff, dett och skeer derföre"
7,0069_0070,"geligen klagar, Men hwadh hans halfsyster söker fää Pijgo löhn för dett hoon någre åhr för ähn hoon giffter blef, warit i hans huuss och lijka som een lego Pijga arbethat, skall hernäst resolve- ras, Enär "
8,0069_0070,"intet stoort wara kan, emoth den mödha han under opfostringz tijdhen för henne hafft, och då hoon i gifftermåhl: trädde hafwer han henne till medgifft gifwit een Koo, 1 fåhr, sampt een klädning aff Klädhe."
9,0071_0072,"in tillsagt och låf- war sine 4 stycken barn till deras Modherne förri- ge hösten då han uthi annat giffte ingick medh hu- strun han nu hafwer, till dess skall och Sonnen Olof låtha upsättia och een Rächni"
10,0092_0093,"winen, angående dess möderne han medh 3:ne sine Systrar söker, Eme- dan fadren för 2:ne åhr i annat giftte trädde, och intet sine barn effter lagh af wittrat haf:r. Altså befinner Rätten (effter den anled"
11,0092_0093,"och den andre halfwe deelen blifwer So- nen medh 3:ne sine Systrar till deelning effter det 13 Cap: Gifftermåhla B:n Stadzlagen, hölss och emedan af begge parterne ähr tillstådt, att all sammangiordh giäld"
12,0127_0128," på Dedonsarij boor, hördt, då hon der hemma hoos honom begyntt tahla om Pirhoins och Pullkins Sons Gifftermåhle, der oppå hon dher medh allestädes kringh lupit och effter sagdt, Men nu säger sigh eij wida"
13,0127_0128,"rige Pijga Anna Cnutzdåtter Händiäin den nu i Miglis giffter ähr, uthbracht henne redan wara som En giffter Mans hustru beskaffat och eij någon Pijga mehra, detta sitt tahl kunde berörde Anna Händiäin nu h"
14,0127_0128," folkztahl och ellack Rychte, huar till Purhoin han swarar sigh nödgas lämbna och afseija sin Brudh Gifftermåhlet, sedan hans faders förige Pijga Anna Cnutzdåtter Händiäin den nu i Miglis giffter ähr, uthb"
