,file,context
0,0007_0007,"Ryt- tare siöf och här före Rätta bedher, och Jacob Thomson om förlickningh söcker, såsom och haf:r man om dheras strijdh ingen effterrättelse, Emedhan inge protocoller finnes, by tilletz och dhem medh R"
1,0007_0007,"enom måhlet kommit till korta 8 Capp:r, Emedhan han 26 Capp:r hemma medh sigh mät i Säcken, men här man 18 bekommit, slutandhes således Taskins Nelick el:r mått aff 4 Capp:r hwar medh han måtte, stoor wa"
2,0008_0008,"rel skedat, uthan Rådmannen medh Inspectoren bekänna honom i sin handell een oprichtigt och ährligh man wara, dherföre dhe och för honom bedia, Ty förskontes han der- ne gångh förstraffet, och bleff Wedh"
3,0010_0010,"swaradhe Corpralen om iagh man framdeelss fingo för tijdh niuta fredh skolle iagh tigh dätta intet tillräckna, bediandhes och Carp"
4,0011_0011,"inge wittnen kunna skaffa effter han intet mins hwem då dher hoos warit, ty han ähr 8 ähr een gamal man och kan intet altså minnas, uthan hans Såår bär wittne, till dätta nekar Röppoin högeligen bero- pa"
5,0011_0011," sigh, och då och Sulkin bårt- gådt, men som dhen tijdh haalt före war och Sulkin som ähr een gamal man något drukin warit, måste han fallit, williandhes Samsen medh sin Edh bekräffta att intet Sulkin äh"
6,0012_0012,"hwartill dhe een hälleligen omröstade, honom att gudeligit och Skickeligit lefwerne fördh, att hwar man medh största hugna wunnit lust så till Kyrckiogåndhe, som till dhet högwärdige Sacra- mentz annamma"
7,0014_0014,"kar sigh intet hänne Ducat Tiuff kallat, eij häller henne förbrådt något om sammankompsten medh sin man, säger sigh sådant intet angåå, då framhadhe Engebår Thomasdåtter sigh till wittne 2:ne Boofaste äh"
8,0014_0014,"te, skall någre Ducater stullit, och än mehra att hon in- tet alt för ährligh warit då hon medh sin Man wigdhes. Till dätta åhr Brita sigh och intet alldeles kunna neka det- ta eij hördt tahlas och det h"
9,0014_0014,"rr Johan Pulskinni Swijn tiuff, och Ducat Tiuff, sampt at hon, skall oährligh warit då hon medh sin Man wigdes; hwar till Brita Andersdåtter sadhe /: wedh tillfrågan huru hon kommit till så grofwe beskyl"
10,0014_0014,"l så grofwe beskyllningar :/ och det hon för nummit att Hr Johans Swijn bårtkommit war och hen- nes man samma tijdh hoos denne Mutka eet Swijn  slachtadt, hwilke slike Täcken hafft som det bårt komne  de"
11,0015_0015,"chtadhe, Emedhan honom eet sådant bårtkommit war, och denne Ikoins hustru honom sagdt dhet hän- nes man hoos Mutka hans Swijn slachtat, der Emoot förre- trädde Mutka och badh att Ikoins bekännelse hwarke"
12,0015_0015,"a, Mutka här om att tillkahla,  ty blef Caplans begiäran till intet giordt, aff orsaak att afwundz- man böhr intet wittna säger Domare Reglan. Ondri Caroll ifrån Olenitz inladhe emoot Sahl:gh Borgmästare"
13,0016_0016,"r emoot hon skriffteligen swaradhe att hon sigh intet wiste skylldigh wara uthan att hennes Sahl:gh man medh Caroll Clarerat och richtigh giordt, men Coroll wedh liquidation sagdt sigh obligation i Rysk "
14,0016_0016,"å att Coroll på Nyio betahlningh uppå samma obligation fordrar, menandes och hon att hennes Sahl:gh man uthaf Caroll een revers emoot obligation tagit, men som beklageligit att hon inge skriffter effter "
15,0016_0016,"l een revers emoot obligation tagit, men som beklageligit att hon inge skriffter effter sin Sahl:gh Man hafwer ty han alle handlingar medh sigh till Stockholm tagit, hwarest han dödh blef, och hon nu eij"
16,0016_0016," Effter sin Sahl:gh Mans Skriffter, Caroll begiärte dhet hon bewisa skulle hwar medh hännes Sahl:gh Man honom betahlt, hon igen der emodt honom frågadhe, hwarföre han eij wedh hännes Sahl:gh Mans lijfsti"
17,0018_0018,"rgarens Sahl. Jöran Meijers Enkia, hustru Anna Tumählen benämdh, om någon Giäldh, som hännes Sahl:r Man ähr honom skylldigh blifwen, hwar oppå han redan uthi förige Borgmästarens tijdh denne RådstuRättz "
18,0018_0018,"lningen dröias fåå, kundhe hon äntelligen sin gårdh och annor huus gerådh, som hon effter sin Sahl: Man behållit  bårtsällia och förpartera, el:r andre skuldnärer förskrifwa, Och han som så länge wäntat "
19,0018_0018,"s withe wara budin sin Gårdh, mindre något aff sin annor ägendoom, som hon 15 hon effter sin Sahl:r Man behållit, det ringaste att föryttra häller förpartera, mindre någon annan giäldnär förskrifwa, för "
20,0018_0018," dhet hon oss wähl påminna kan, att han högeligen bedit Blankenhagen om Dilation, jämte sin Sahl:gh Man, Och att hon någon Taligh och Twåhl hans tienare uthi betahlningh budit, men ähr doch intet blifwit"
21,0019_0019,"n Rysk Spählman ifrån Karkus honom 16 honom det gifwit, hwilken och nu i Stadhen wore, men då späl- man hitkalladhes nekadhe han sådant alldeles, sedan sadhe Hei- skan sedt een Ryse ifrån Olonitz /: men "
22,0027_0027,"pp:r, som och een Apart Räckningh på 8 D:r 11 öre koppar Myndt, oppå denne hans klagan opstodh Råd- man H:r Martinus Canutij som Enkians fullmächtig och effterfölliande skiähl Emoot Ondres pratention bij"
23,0027_0027,"ars stående uthan altijdh då fordras medh sin lifligh Edh bekreffta wille, att hon weth sin Sahl:gh Man medh honom Clarerat, och intet skyldigh blifwit uthan då Clareningen skedde och hännes Sahl:r Man o"
24,0027_0027,"h Man medh honom Clarerat, och intet skyldigh blifwit uthan då Clareningen skedde och hännes Sahl:r Man obligation till bådas begiärte, haf:r han swarat sigh obligation i Rysslandh förgiätit, dåch skall "
25,0027_0027,"ll bådas begiärte, haf:r han swarat sigh obligation i Rysslandh förgiätit, dåch skall hännes Sahl:r Man een revers uthaff Coroll tagit, den hon nu så wähl som alle andre skriffter sacknar, emedhan hännes"
26,0027_0027,"rs uthaff Coroll tagit, den hon nu så wähl som alle andre skriffter sacknar, emedhan hännes Sahl:gh Man Alle Documenta medh sigh till Stockholm tagit hwarest han och samma reesan dödde, och hon å dett ri"
27,0027_0027,"t, sedhan dhe betallt hafwa, pro 2:do säger hon det aldrigt bewisas skall, att Coroll hännes Sahl:r Man i sin liffztijdh kräftt, mindre för någon denne Stadz Inwånare tahlt, det sahl:gh Berentz honom sky"
