,file,context
0,0011_0011,"skylldningh befriadher. Emedan Staphan Mattikain sielf tillstår sigh skylldigh wara till Lucka Lars Enckia i Otzisby 18 D:r Kopp, ty affsadhes han dhem och att betahla. Felip Månson Skomakare affladhe sin b"
1,0014_0014,"u för hänne bedher. Hwadh Ondri Carols. tilltahlan kan wara Emodt Borgmästaren Sahl:r Johan Berentz Enckia hustru Elisabeth Holmbäk, angående skulld fördran, opskiötz till annan Rådstudagh, Emedhan hon om D"
2,0015_0015,"a kom wällärdhe herr Heinrich Sundius, hwilken någon tijdh här i församblingen, för Sahl:n Pastoris Enckia uthi hännes warande nådhe årh Predikat haf:r, och aff samptellige Borgar- skapet tillspordhe om eij"
3,0015_0015,"na säger Domare Reglan. Ondri Caroll ifrån Olenitz inladhe emoot Sahl:gh Borgmästaren Johan Berentz Enkia hustru Elisabeth Holmbäck een Räckningh oppå 81 D:r 11 öre Kopp:r m:tt, sampt hännes Sahl:gh mans o"
4,0015_0015,"gh mans ob- ligation oppå 201 D:r koppr m:tt Daterat Sordawalla den 14 Juny, 665, och begiärte dhet Enckian måste tillhållas honom att betahla"
5,0018_0018,"uthi 893 D:r 28 öre Kopp:r m:tt dhem han förmenar uthaf förrige Borgmästaren Sahl:gh  Johan Berentz Enckia hafwa att fordra, begiärandes det änkian, skolle tillhållas honom, som reesandhe wore uthan oppehål"
6,0018_0018,"förmenar uthaf förrige Borgmästaren Sahl:gh  Johan Berentz Enckia hafwa att fordra, begiärandes det änkian, skolle tillhållas honom, som reesandhe wore uthan oppehåll att be- tahla, emedhan skullden redhan "
7,0018_0018," tahla, emedhan skullden redhan någre åhr bårt åth inne hoos Sahl:gh  Borgmästaren stådt, hwar till Enckian hustru Elisabeth Hålmbäck swarade sigh nu omögeligen kunna Blankenhagens Räckningh beswara, för än "
8,0018_0018,"förskrifwa, Och han som så länge wäntat och nu dher förste ähr som klagar således uthan blif:r dhet Enckian alt förwägrade sigh att giöra. Effter hon förmodher honom intet mehr stoort tillkomma begiärte alt "
9,0018_0018,"ch då wedh sin saak förlust att inkomma medh sin Contra Räckningh emodt h:r Blankenhagen, Och skall Enckian wedh 40 mk:rs withe wara budin sin Gårdh, mindre något aff sin annor ägendoom, som hon 15 hon effte"
10,0018_0018,"enhagen Clarerat. Sammaledhes klagade h:r Blanckenhagen uthi fördätta Borgarens Sahl. Jöran Meijers Enkia, hustru Anna Tumählen benämdh, om någon Giäldh, som hännes Sahl:r Man ähr honom skylldigh blifwen, "
11,0018_0018,"t betahla men doomen intet bekommit att uthlöösa, det och Rådmännen be- känna, begiärandhes han det Enkian skulle till spörias om hon weth  något, sedhan han doomen bekom wara betahlt, hwar till hon swa- ra"
12,0022_0022,"Sahl: Kyrkioher- dens Enckias, dygdesamme hustru Chirstin Ståhlmans begiäran föredrogh Rätten, huru Enckian skall wara förrekommit att een Inhysesman el:r bobell benämdh Erich Pyllkin, skall aff"
13,0023_0023,"20. Af Hännes Missgynnare wara instigerat att bekänna det hon Enkian war denne Bobul skylldigh 50 D:r Kopp:r, tillspöriandes af dhe till- städes swarandhe borgare som d"
14,0023_0023,"öckpenningar betahla, uthan då han opfördher warit på Röcklistan, haf:r Pastor Sahligh förr som och Enckian nu sedhan dhem betallt, dätta togz ad notam, och Enckian till laga bewijss meddeltes. Anno 1675 den"
15,0023_0023,"klistan, haf:r Pastor Sahligh förr som och Enckian nu sedhan dhem betallt, dätta togz ad notam, och Enckian till laga bewijss meddeltes. Anno 1675 den 31 Martij Enähr Ordinarie Rådstudagh höltz i Rådmännens "
16,0025_0025,"git, Emedhan 1/2 lådian Ryttken medh Mutka tillkommer, då skall Mutka allena behålla den sijcktunna Enckian låfwat för dhet han henne sin Sängh i Kajutan, så i fram som åthereesan inrymdt. Dhe 7 Cappar Rågh "
17,0025_0025,"l Påhl Ryttken tillbakas 5 D:r Kopp:r aff dhe 10 D:r han i frachtpenningar aff Sahl:gh Nielß Tolpos Enkia på Stockholm icke reesan tagit, Emedhan 1/2 lådian Ryttken medh Mutka tillkommer, då skall Mutka al"
18,0027_0027,"ammastädhes af läggia skulle det Coroll till sin betahlningh aff sahl:gh Borgmästaren Johan Berentz Enkia gudhfruchtigh hustru Elisabeth Holmbäck kunde förhulpin blifwa, framläggiandes Coroll Sahl Berentz "
19,0027_0027,"atta der doomen hänne, nu der ögorne gåå skulle. Sent: Emedhan Borgmästarens Sahl:gh Johan Berentz: enkia hustru Elisabeth Holm- bäck, iblandh andre sine insagor Emodt Ondri Corollss pratention aff hännes "
20,0028_0028,"artinus Canutij Påhl Warroin. Anders Taskin borgare. För Rätta kom Sahl: Borgmästaren Johan Berentz Enckia gudhfruchtig hustru Elisabeth Holmbäck, och begärte det Borgaren Staphan Klimpo  måtte tillhållas h"
21,0028_0028," Och som Klimpo nekadhe sigh mehra än eet pähr Rigarns strumpor låfwat och intet korn, ty framhadhe Enckian har wittnen som Nembl. Johan Mutka och Oloff Afwinen hwilka sade sigh aff een Gamal Ährligh hustru "
22,0028_0028,"autia benämdh hafwa hördt, det hon medh Klimpos Modher här om tahlat haf:r Klimpos Modher sagdt det Enkian skall fåå strumporne, men korn äga wij intet, doch will hon hafwa Rågh skall hon och fåå, men Nämde"
23,0028_0028,"intet, doch will hon hafwa Rågh skall hon och fåå, men Nämde intet huru mycket, Sedan framhadhe och Enckian förige stadztienaren Börgel Hanska hwilken effter afflagden Edh intlygadhe det Sahl Borg- mästaren "
