,file,context
0,0313_0315,"riel Mårtenson b:d, som bewillnade och  Eskill Pirhoins son, hade tillsögt honom styrman  Löön uthi Biörköö; men bekände och intet wist quantum  besignat war.  Swarenden, Hindrich Pirhoin med sin son Ekill,"
1,0313_0315,"rmaning aflade Samuel Påålson sin eedh, att Eskill Henrichßon hade lofwat honom styrmans löön ifrån Biörköö för 2:ne åhr, så mycket ken en annan kan bekomma: Denne saken slöts il effterfölljande Sentens mäd"
2,0313_0315,"h samtycke och begiäran aflade sedh, att Eskall Hinrichßon hade honom tillsagh Styr- ens löön ifrån Biörköö till Stocholm, så mycket som annan främmande gifwes böör: Ty ehrkenner utan för skiäligt, att honr"
3,0315_0317,"Hinrich Pirhoin opå 2½ åhrs Styrmans löön, säy- satt Hinrichson Eskill skulle honom sådant insagt I Biörköö, hafwandes dee opå en Attest en borgare ifrån Jordawalla Anders Taskin begärandes att Rätten wille"
4,0460_0462,"oppföhra. Men sådan Eskill begynte taga folket bort ifrån Endian och satte Sam till arbetes opå den Biörkööske Skutan der han och Saltahade, hafr Anders Johanson Piirrhoinen tagit bort hwadh honom till kom,"
5,0460_0462,"Anders droo bort, hafr denne På- wel Tuckelain med Styrmannen Eskill Tuckia En dag fördt Saltiuthur Biörköös Sk: tan; då hafr Erlin Tuskia sagdt hwad skall jag föhra Salt uthur en främmande Skutz- effter ja"
6,0462_0464,"roopa. Styrmannen ifrån Tuckia sade sig fått loff af Pirhoinnen, och producerade en Attest 2 twänne Biörkögs Båtzmän, N. Larß Matzon i Hummelajocki och Hyrich Brusison Hönki, edato d. 21 Aug. 677: hwilka be"
7,0463_0465,ste och intet huru månge hudar han der af tog och hade under Saltet; Och begynte Eskill sådan uthaf Biörköös Skutan opp föhra sitt salt nämbl: 100. h:r hwar till Eskill Pierho deras hielp en dag haft hafr; 
8,0487_0489,"nnen med sig i qwarteret, och lembnat en lijten Poicke på Tädian; och den andre Båtzmannen satt opå Biörköö-Skutan, och sin egen lembnat i Sticke- hwarföre dett annat intet är, äm att han sielf hafr warit w"
9,0506_0508,"th watnet; men icke fyllest dher effter 3 timar kom den båtzman, som Eskill hade satt till macht på Björköös kun¬ tan be:d Thomas Maton, hwilken och war tagen ifrån Eskils födia :/ och både att lådian stodh"
10,0506_0508,"¬ när han till bodh af den lilla Poiken, hafwer han lupit till Eskills lådia som lågsen wirst ifrån Biörköös skutan, och uthtagit af Caijutan någre saker, som förr finnes i förledne åhrs Protocoll ahnteckna"
11,0507_0509,"upföra, alle dhe saker som i lådian wore, men Eskill sådant intet tillåtit, uthan fördt folket uppå Biörköös slutan at afföre det Saltet dher ler war, Ehuruwähl Påfwel Tuckelain bade landt sidst hästar. sen"
12,0508_0510,"m opbran, och satt honom på en liäcköös skuta till recht öfwer dhet salt som Eskill ha- de på samma Biörköö Skuta, det han intet bordt giöra; uthan låtit honom förblifwa på den sådian som han war båtzman up"
13,0509_0511,"ncksambligen lembnadt dådia med een lijten Poike Een wirst ifrån qwarteret, så wäll een wirst ifrån Biörköö Skutan, så at dhet war omöijelag lädian at komma i höst tillhielp, som så afsijdes håg, och med in"
14,0668_0671, 9de åhret sedan giort huilcken ifrå Stockholm practicerat till Nyen¬ en stoor post Plåtar medh een Biörköö Sluta då dhe wedh Skutans ankomst till åhemannen hafwa kastat plåterne på landet uthi att Måras oc
15,0670_0673,ndes sigh till Wittne på Johan Rölingh och Forman Olli huilcka Plåtar dhe een i Åhmannen liggiandhe Biörkö Skuta skohla emottagit och een tijdh uthi Moras hafft förwarandhe huar effter dhe sedan småningom h
