,file,context
0,0117_0119,"d, Henrich Blankenhagens, hwilken emot dhen prӕtention, som h:s högh Grefl: Excell:tz Admiralen för Salmis Grefwe, Kopp Arende af be:te inspector fritt hafr att fordra: Hwarföre emedan Giäldnaren emot saken"
1,0119_0121," Borgmester och Rådh. Framkom, uppå H.s Excell:tz Hr Rijkz Admiralens wegna för- för Grefweschapetz Salmis Arendens prӕtention Grentz Inspectoren Ehreborn och Wällförståndigh Magnus Ar- rander, ahnhållandes"
2,0123_0125,"sman. D 9 Novemb: bleff ord: Rådstugu hållen, uthi närwaro Borgmest och Rådh. Ährboll Pastoren uthi Salmis Wäll:de H:r Johannes Canuti att blifwa bewittnat, huruledes han för rupturen, lofwer hooß en Rysse "
3,0138_0140,"de berättat hafr. och hafwa Skrädda= ren Anders Matzon frågat, effter han Obekanter war hwilken den Salmische hunden wore? hwar till Rysen swarade med egne ord, Spectoren där ärs Dito framhafdes Ryßen Matfe"
4,0138_0140,"afdes Ryßen Matfey Michitinpoika Ondris egen Cammerat, hwilken berättar, att Ondri hafwer sagt, att Salmimiske Soldat hundarne hafwa tagit mit godz, när Hr Mårten hafr fråget hwart han här hatt sitt godz n"
5,0138_0140,"warit hafwer till att berätta rad hon hördt hafwer; hwilken berättar att Ryßen hafwer sagt, att den Salmischen hunden hafwer tagit mitt och bort. Presterne begges wijd sin Siels saligheet bekende, att han R"
6,0138_0140,"t mitt och bort. Presterne begges wijd sin Siels saligheet bekende, att han Ryßan hafwen sagt, dhen Salmische hunden, och Skräda= ren Anders Matzon aflade sin Edh, att han dett samma som Prästerne wittna, o"
7,0138_0140,"ch ske Inspectoren. Sententia Såsom Ryssen Ondri Iwanoff öfwertyges af Wittnen, att hafwa sagt, den Salmiske hunden"
8,0260_0262,"eest igenom Landet och landt köp drijfwit, så wäll som intet präsenterat sig weed Gräntz- wachten i Salmis; hwar om skrijfwer 259"
9,0261_0263,"samma saak sig der uthninn att förklara. Swaranden Rysan Orko Pöllekain, säger sig intet komma till Salmis gräntz, effter han är boendes emot den gräntzen som kommer först åth Lexa, ifrån hwilken Stadh han "
10,0397_0399,"iäldz ord öfwerfallit, och framhade ett- silfne emot samma Båtzman, hwilket war en bonde från Lapia Salmi, Ante Hiekinpoika Kärköne, hwilken ffter aflagdan Eedh bekändhe, att Påwel Anderson hade skiäldt He"
11,0626_0629,"ampa till Rätten der quarblefne spijlar; Casanen till fordes medh hwars Bostman han haar warit till Salmis då Bernt swarade, att der bägget reeserne han giorde medh Jären Silvast så het dett warit Jöran Sil"
12,0628_0631, bessmann hafwa befunnit. 3 Befinnes Berent hafwa dett samma orätta be manet brukat oppå resan till Salmis hwar t han förmedelst sin tur tahlo han wedh Rätten undersökiande här om hafft ähr öfwertygat warde
13,0628_0631, alfwarsam förmaningh till sanningens bekännande oppå tillfrågar utta sig hafft begge reeserne till Salmis För- Silvast bestman och medh tillbuden Eedh all deles förnekade sig egit bessman uppå samma reesa 
14,0659_0662,"och Mattz till att hafwa opsicht på Noht Fålcket, huilka begge hatt rådh tillsamman, att rymma till Salmis och öfwer Grentz åth Ryssland dhet ingen af wachtat enär dhe nu d. 13 July fol ledne wore komme mid"
15,0659_0662,"ll à 200 D:r Ryßlärff ifrå Skutan tagit och medh Nootbåten dragit dheras wägh öfwer Ladoga Siör åth Salmis i meningh att begifwa sigh öfwer Grentzen åth 4 Ysslandh, men Grentz Inspectoren Magnus Arnander på"
16,0659_0662,"ienst särdeles wedh dhet nyligen påbegyn¬ te Jernbrukat som een hålländer bem:te Trader 30 myl ifrå salmis inne i Ryßlandh optagit, Grön berättadhe att Nolo- hadhe ey mehra ähn 2 weckor opå sitt betingadhe "
17,0659_0662, så haar dhen andra tub- lat honom medh sigh huilcken under reesan warit såßom hans drengh och uthi Salmis dragit aff honom bådhe skoor och strumpa
18,0660_0663,"och strumpor, der hoos berättadhe Grön dhet Matthias med derwägen åth Salmis haar uthi Pitkärande aff een bonde pfordrat hans gäldh, men ey mehra där å bekommit ähn 13 m.r Smör"
19,0660_0663,"huusbondhe handelsm:n Grön åthskillige saker sin op¬ sätzen uthwijsar till sammans stuhlit och till Salmis förrymbt, huarest dhe aff Grentz wachten fast tagne och medh samma dheras tiufnat hijt tilba¬ ka in"
20,0679_0682,"la sterbhuus Detntonr af staden tillstädes K.d Nils Solfwi Petter Hämäläin Erich Cosma Landmakarene Salmi mit och gl. Slachtarene, huilka effter en richtig hållen liquid med hwar och all bleff till Sterbhu"
21,0679_0682, föllier Kl:n Nolfvi..... 7 D:r 23 öre Kmt. Petter Hämäläin 9 Cosma 6: 13:  11. Ländtmakaren 6: 16  Salmi Cnut och gl Slachta- re tillhopa 22: Hinr: af Behm:n till widare  å hans  4de deel blef anslagit Ni
22,0742_0745,"oon 4. wecker legat i barn- säng huar deras Pijga Elin, som då tiente hoos dem och nu är i tienst i Salmis hoos Sal. Grentz Inspectorens Amanders Enckia hemptet ifrå H. Reinholtz henne brenwijn uti een kruc"
23,0901_0904,"hlning den lilla Stuga han i mellan byn innehafwer och äger./. ""tillerkändh I Lijka måtto dömb- des Salmi Knuts- dotter at betah- la till bem:te H:r Erich Johan Snickare fordrade sin betahlning af Jo- han "
