,file,context
0,0165_0166,"ugu dagh Närwarandes Bårg- mestare och Rådh. 1. Bårgaren Anders Littman och Sahl. Hindrich Aalholms Enkia framkommo för Rätta medh een stridigh Rekningh, der sålunda bleff slutit, adt Enckian betalar för e"
1,0165_0166,"ndrich Aalholms Enkia framkommo för Rätta medh een stridigh Rekningh, der sålunda bleff slutit, adt Enckian betalar för een bössa - 24 Dr och för-3 st. Räfwar _ 15 D:r Kopp.r mt. och der medh deras Rekning w"
2,0190_0191," om - 72 D:r och 18 öre Kåp:r myndt, och 24 wackor Rågh emot sin swärmodher, Sahl. Hindrich Alholms Enckia, protesterandes på len dahl.r Kopp.r myndt för hwar wacka, som doch gångh bort war i Pogåsten. Her "
3,0190_0191," Kopp.r myndt för hwar wacka, som doch gångh bort war i Pogåsten. Her emot swaradhe bem.te Racholms Enckia, adt hon hafwer der på betalt - 14 dal.r och 20 öre koppt myndt och låfwar straxt betala dhe – 24 w"
4,0190_0191," wackor Spanmåhl, och beskogh dhe andre Päster, altså blifwer Caldo – 57 D.r och 30 öre kåpsm.t som Enkian be- ahler till Klåckaren, dhen hwadh dhe 24 wackor Spanmåhl ahrbelangar, står henne frijt nu straxt"
5,0205_0206,"Framkom Sahl. Cammet Hongars Enckia och beswäradhe sigh öfwer Oloff Hamain och Marcus Partainen Swaranden om ett stycke Swidie, dhe til"
6,0205_0206,"of La- main och Partainen gådt föruth, bådhe rödiat, och sådt, dedh bästa af swijdien och lembnadtz Enkian dedh wärsta, dhen effter par dagar förskaffade sigh Enckian, utsädes Rådh och reeste effter medh tw"
7,0205_0206,"dt, dedh bästa af swijdien och lembnadtz Enkian dedh wärsta, dhen effter par dagar förskaffade sigh Enckian, utsädes Rådh och reeste effter medh twenne st. Hästar, förmenandes fåå Såå effter proportion, som "
8,0205_0206," huggit hadhe; Men Eder- kian måste stå dedh Wärsta, som Lamain och Par- tain effter sin egen wilia Enckian owitterligit hembnadt hadhe. Sedhan hafwer Lamain och Par- tain skurit och bårtfördt Sädhen, Och ta"
9,0205_0206,"e, adt dhe hafwa mehra kåstadt uppå den deell dhe, brukat hafwa, begäradhe adt dhe måtte fåå n taff Enckian någon wedergällningh för sitt mark och utsädhe. Enckian swaradhe, att dhe hadhe bordt lembnat åt he"
10,0205_0206,"t hafwa, begäradhe adt dhe måtte fåå n taff Enckian någon wedergällningh för sitt mark och utsädhe. Enckian swaradhe, att dhe hadhe bordt lembnat åt henne, så utaff doch bättre som sommare; Så hadhe hon wari"
11,0205_0206,"r, nu effter dhe skähl in acta finnes ähr Rättens mehningh, att Laman och Partainen lefwererar till Enkian ähnnu _ 208 bånd Rågh, och Enckian betahler dem deras utsädes Rågh 3. Kom för Rätta Prophoßen Matz "
12,0205_0206,"nes ähr Rättens mehningh, att Laman och Partainen lefwererar till Enkian ähnnu _ 208 bånd Rågh, och Enckian betahler dem deras utsädes Rågh 3. Kom för Rätta Prophoßen Matz Sarkinen, och framladhe – 14 skålpu"
13,0228_0229," och Carll Matzßon, under Michelßon tillßon, Matz Bertillsson Peer Ruotzalainen, Johan Sigfredssons Änckia Johan Laituinen och Peer Kinnuinen, Under Jacob Philipsson, Simon Ruo¬ kajnen, Anders Niskainen, Må"
14,0229_0230," Gäldzbooken, Som stadzskrifwa- n Carll Lukasson hafwer opteknadt på hans yttersta, adt framwijsas. Änckian her emot swarade, och Sahl. Mann hafwer tagit af hennes me- dell gl. Kopp.r Kitzlar och een stoor w"
15,0229_0230," D:r Kop.m:t ehnär han kom tillhopa med migh. Uthan begynte adt ändla med mina medell Elliest sadhe Enckian, hwi hans fadher icke klandrade emot Testamentz breff uppå deras Heders dagh"
16,0229_0230,"gången, och inga barn e- ter sigh lembnadt. Begärthe adt få stiga till Arfs medh Hans Sahl. Broders Änckia, Hustro Gertrud Thomasdotter Enckian framladhe i Rätten ett Testamentz breff, af Dato d Den 1 Maij "
17,0229_0230,"mbnadt. Begärthe adt få stiga till Arfs medh Hans Sahl. Broders Änckia, Hustro Gertrud Thomasdotter Enckian framladhe i Rätten ett Testamentz breff, af Dato d Den 1 Maij 1671: utgifwin på deras Hedersdagh, s"
18,0230_0231,"off Wiljakain andra gången företrädt tillkänna gaffRätten, at hafwa förlijktz med sin Sahl. Broders Enckia, Hustro Gertrud Thomas dotter, der och Enckian upwijste Fullmechtigens Cortans, adt honom tillfredz"
19,0230_0231," gaffRätten, at hafwa förlijktz med sin Sahl. Broders Enckia, Hustro Gertrud Thomas dotter, der och Enckian upwijste Fullmechtigens Cortans, adt honom tillfredz stelker och aldeles förnögder. deras förlijk- "
20,0232_0233,"di- narij Rådhstugu dagh, närwarande Borg- mestare och Råd p. [?] Ahlholm kärade till Sahl. Alholms Enckia, om Twå åhrs Löön, som skulle innestå hooß henne – a 20 Dr kop, mt."
21,0233_0234," ifrån Uhlo Fullmech- tigh Anders Sandman, och fordrade – „ 10 Dr Kåpp.r m.t Sahl. Hindrich Alholms Enckia, Ahngående från Banco Zedell Zedell på – „ 200 dahl.r Koppr myndt, som hans drengh skall gif- wit, "
22,0233_0234,"n förtiente löön. Sentens. Effter Ahlholm icke war een fullkombligh drengh eller karll, och elliest Enckian hafwer gifwit ho- nom något kläder, finner Rätten skähligt adt Enc- kian ännu betahler till Alholm "
23,0233_0234,"m d: 6 Julij 665 å Michell Bängtsons wegnar, som Sahl Alholms Obligation utwijsser; her emot nekade Enckian, och sade, at hennes Sahl. Man borde bekomma så många pengr. af Michell Bengtßon för lerff, han haf"
24,0233_0234,"Hwart åhr Enckian beropade sigh på, att hon hafwer födt ho- nom ifrån barndomen j, - 15 Åhrs tijdh, förmenar, att det"
25,0233_0234,"dgas så taga migh hooß andre tienst. Effter som iagh icke kunde få min Löön, Begärar af Rätten, adt Enckian betalar min förtiente löön. Sentens. Effter Ahlholm icke war een fullkombligh drengh eller karll, o"
26,0235_0236,"Novembr. höltz Ordin: Rådh Stugu dagh, Närwa- rande Borgmestare och Rådh. p. Sahl. Johan Wiljakains Enckia, Hustro Gertrud Thomas- dotter dotter, kom på Rådh Stugun, och Tillkänna gaff Borg: mestare och Råd"
27,0235_0236," uthur pro- tocollet, Under Stadzens Sigill, doch dem och bleff Efterlåtit. p. Sahl. Clemet Hongais Enckia inladhe j Rätten een skrifft, och beklagadhe sigh sorgeligen, Huru hon är blefwen bedragen, aff en "
28,0259_0260,"rd: Rådh- Stugu dagh. Närwarande Borgen stare och Rådh. p. Framkom för Rätta Sahl. Hendrich Alholms Enckia, medh sin Mågh H:r Erich Wilckio, och fordrade af sin Andre Mågh Hendrich Klåckare, som hade hafft "
29,0259_0260,"ara kåstat oppå hans Sahl. hustrus begraf- ning, och 1 koo för Lijkstool. p. Käranden Sahl. Alholms Enckia och h:r Erich protesterade emoth Kyrckioherdens Rächning. Att dhe 2 t:r Malt. äre tagne till låns e"
30,0259_0260,br. höltz Ord: Råd- stugu dagh. Närwarande Borgmästare och Rådh. Framträdde Sahl. Hendrich Ahlholms Enckia och H:r Erich
