,file,context
0,0096_0098,"llkomlig reedh, thup af 3 Stycker Ankar, 2 st: Sagel, och alt annat behöör, sampt dher uthi 175 T:r tiäru, uthj penningh samma tiälru H:r Berendt Timmerman uthi Nyen hwilken han sådant skyldigh war att til"
1,0096_0098," han sådant skyldigh war att tillstyra, suär han nu till Götheborgh kommen war Bleff honom at samma thieru 5 tr: aft igen till Cronones behoff medh det öfriga är han under till Nyen gången och wedh hans dij"
2,0096_0098,afwer deras lodia fastnadt wedh grunden och blifwit beståendes dher upå han medh båtzmän erna 30 tr tiära bebundne sommars medh togh thur uthutan kastat och medh det samma är wijd Kiskinens Strandh ett roo
3,0139_0141,"kapet, huruledes Cronbonden Her- Pirrochnen hafwer landtköz drifwit det han brombonde schulle hafwa tiäru oppköpt, och sädan sigh till profijt Til färgzfördt, hwilket dher förmeende sijne Näringzmedelwar f"
4,0144_0146,"53. På dhe resterande 35 Dr K:M:tt som N:o 51 finnas, haf Borgaren Jöran Rennare nu strax betalt 6, tiäru och medh resten som är 14 Dr 24 öre, dilation rar han Målsägaren till dess hans Mortaner sin deel f"
5,0197_0199,"nden säger, det intet warit mehr ähn 148 Dr kmt. Käranden förebär att dätta under eherdet kommer af Tiäran, som Simon Brusison han sändt till Nyen nämbl: 5 t:r hwilken han 3 tunnan berächna will, men markg"
6,0197_0199,"markgången intet högre warit ähn 2 Dr och 16 öre, för hwilket Pryß, då samma gång hans Cammerat sin tiära sällia måtte; kan derföre dhet inte högre emottaga, ähn märkringen warit hafr. Sententia. Emädan så"
7,0204_0206,"n Jacob Rötskin dett samma och betygar. Item upptager icke Freßen, dee 9 Dr 20 ör Km:t som skulle i Thara bestå, efr dher lagligen icke bewijst kunna. Der 12 dr 16 ör Km:tt hwilka hucken icke beståwe uppå "
8,0310_0312,"h Sigfrijd klagat ifr Pirrhoin, förr ähn han gaff sig under Staden I pirhoin hade uthi Stadzhampnen tiära beliggit s: då b:te tiära åfte Sigfrijdz ähn gifwande blef resterat; oansedt attrigekoinen dett uth"
9,0310_0312,"hoin, förr ähn han gaff sig under Staden I pirhoin hade uthi Stadzhampnen tiära beliggit s: då b:te tiära åfte Sigfrijdz ähn gifwande blef resterat; oansedt attrigekoinen dett uthur resten på sidstonne fic"
10,0320_0322,"ästarens hustro sade slå mig och icke min nom? der till sin rich hade swarat; intet slår eder ingen thera, och hade då slart inge an re skiäldzord hördt den gången, dem emellan förlöpa. Hinrich Wildman nek"
11,0350_0352," bort- om Nattetijd, tillijka med föhrmannen Heike An- son, annamma trenne säcker, uthi hwilkes han thera botn /: som han med handen ifrångolfwet af märkte :/ af en alns högd, wara godz inlå- dem 17 nu han"
12,0374_0376,"an in för Rätten handträchtes; och giordes ett sådant wijte, att om dee deße förlijkte ter på någon thera sijdan skulle wijdare prångå opprijfwa? så skulle den skylldige wara falligen 40 mkr saak. D 14 Dec"
13,0423_0425," hördt hans gårdh lägen i hadelwärket och derföre lofwat honom I hö 20 Dr Km:tt åhrligen; men ingen thera Parten hade något wittne uthan Samuel tillbod Grelß frichße dhen, och begierte att Grelß skulle den"
14,0494_0496,"Om Sölf- ret bestående i ringar skedar bäkrar, äro der på båda sijdor förenade så att ther på ingen thera sijdan der om klaga, uthi dher behöllo hwar, hwad dher inn om händer hade Spanmålen säger och finri"
15,0498_0500,"de, så wäll som den förrygande Pijgan, upspanas, effter man på intet sett kunde under komma hwilken thera af deße Pijgor orsaken wore ice Edens lööß släppande och bör Anna slemetz otter interin wara under "
16,0511_0513,16 Cap: i Rådstugu B. och sätti Borgen för sigh effter dhet 19 Cap: i samma B: Samme gång anklagade Tiäruwräkaren ifrån Wijborg Stadh Clemet ben:d Jöran Erichsson Nyländer att han suth wara wara kaldigh ho
17,0511_0513,"rblifwer som Ciäm- ners Rättens uthslag förmäler. Jöran Erichson Nyländer begiert at annoteras, att Tiäru räkarens hustru Walborg Matzdotter sade att denne Nyländer wap en löfwels löhn, sampt hans fader wa"
