,file,context
0,0090_0092," hafua warit, uthi Contant Penningar 15 D 1 Then talrick, gammalt Sölfer till 6 sknd wahrde och twå alnar Tobak :/ skole uthaff ehußer- dhe i Kurkola Johan Kello bortstulit Bondhen Johan Kello war tillsted"
1,0119_0121,"eelt och gifwit alldeles som gården beliggiande är, medh hwß bredd, och längd nämbl. bredden sextio alnar, oc lüngden femptijd säx alnar. Ör 30 dito bleff extraord: Rådstugu håll i närwarne på H:r Landzhöf"
2,0119_0121,"rden beliggiande är, medh hwß bredd, och längd nämbl. bredden sextio alnar, oc lüngden femptijd säx alnar. Ör 30 dito bleff extraord: Rådstugu håll i närwarne på H:r Landzhöfdingens wegnar, Reet:de Zachari"
3,0223_0225,"anb:t är, bekenner, man qvantiteten af tobaket, som bonden igen hade, kunde han skatta på 6 eller 1 alnar. Dito bekände Jöran Eskillßon sig hafwa warit med Hinrich Wildeman till Räwel och sedt att Hinrich "
4,0387_0389,"are skall swarat, sigh intet hafwa något Toboak at försällia, haf:r Elliest fått af Min wärdz några Alnar till min hustrus begrafning; då denne dickne hafwer sagdt, hielp mig som een Ärlig Man, iag will gi"
5,0407_0409,"ta bta uthi 7 Dr räknadt pgr i Sölfrmtt, som at 2 Dr 1 g.r och någre löösespgr och 2 Sölfwerskar 16 alnar Tolak 4 härfwor grändt lijngaren 1 brödlaka, TillDordes af Soldaterne, så wäll som der i Rätten sut"
6,0436_0438,"ompagnie hwilken och Inspectoren för hanßon skyklag. för oloflig Tobakz handel, hwar oppå des någre alnar oppwijste begierte att han i måtto, måtte blifwa afstraffat. Pijparen Johan Johansson, säger att ha"
7,0436_0438,"nast Soldt åth en skånisk Soldat för 2 öre der af, och sade kobohet i alles icke mehra warit ähn 10 alnar mehr hade han här emot intet att Inwända Sententia Såsom Piparen Johan Johanßon befinnes emot Kongl"
8,0555_0557,"eh i Järfwenpää angående 6½ D:r Km:t som denne Korteh af ho- nom fordrar för resterande, warde af 9 alnar walmar. Dito lofwades Stadzbonden Jören Tijra och borgaren Johan Luckarinen att rödia ett Moras sty"
9,0636_0639,"war- åkern och deß förmedelst förmentan sigh kunna för sin gorde Benß och omkostningh bekomma några alnar öfwer för sitt omak; Och såssom han sielstledne böndag och som war dhen 6 Augusti kom under wådrat,"
10,0701_0704,che Kärande och denne Stadzens Inwånare Johan Meroin Swarande angående dhe dem eij mellan för någre alnar Rasks wärde före- lupne Injurier som dee warit twistige en afsagd å Kexholms Rådhuus den 14. Aprili
