,file,context
0,0070_0072,"nes Sohn, een häst för 36 D. K: M:t kiöfft hafwer, producerade een räkningh at borgaren bleef henne skyldige 27 D. 25½ öre K. M:tz, heremot bewijste Tobia Laße sin Contra räckningh på 33 D. och 18 öhre, föru"
1,0070_0072,"edhan hustrun, Margareta Erichsdotter præsen- terade sigh wilia gå Eedh at hon samma Pertzeler icke skyldigh war, eller effter Räckninghen undhfådh hafuer dij sadhe den loflige Rätten, det Tobbla Lasse, bondh"
2,0073_0075,"hesten, den orsack hafuer han och gifuit boondhen 1½ tunnor tillbacke, och såledhes boodhen ½ tunne skyldigh blefwen. Resolutio Ehuruwähl kiöpet bör gå fram och icke till baka ett 4. Cap: Kiöp: balcken, dy må"
3,0076_0078,"hennes frånwaro medh wåldh hadhe tagit hennes kiortel för 1 D. K. M:tt i pant som Kährande, Sophiam skyldigh war för en tun- folcks Särck beruppå swaradhe Sophia Anders dotter emedan Magdalena medh godhe icke"
4,0087_0089,"b:te sigh beswärandhe öfue een bondhe Mattz Hämmelain, at han skola wa henne på hennes Manss wägnar skyldigh 71 1/2 D Myntt, och wille henne nu icke Contentera. Deruppå swaradhe Mattz Hämmeläin sigh hafua bet"
5,0087_0089," icke negera Swarandhen för sin Brändewijns kanne 2 D. blifwer altså kussma Heick åt Miska kanoroff skyldigh 3 D. K. M:tt, hwilke han nu strax erleggia skall: afdömbt effter den 17. 16. 15. Cap: Rådzstugu Bal"
6,0096_0098,"r uthi 175 T:r tiäru, uthj penningh samma tiälru H:r Berendt Timmerman uthi Nyen hwilken han sådant skyldigh war att tillstyra, suär han nu till Götheborgh kommen war Bleff honom at samma thieru 5 tr: aft ige"
7,0100_0102,"nnan han Michil duster tillstår och förbinder sigh be:te Bössman för af kiöpte köpmans wahror, wara skyldigh blefwen 675 Dr 8 ör K:M. hwilken wield han uthfäster sigh, att freda för all andre Creditorer be:te"
8,0103_0105," för Pernou Ströms syske och lille ladugården Arende som Sal: Borgmestr Casper Bröms Enkia befinnes skyldigh wara; Så emädan effter den Sal. onär man någre Larß ähra, hwar medh gielden kunde betalas icke befi"
9,0103_0105," fordringar, att mehr be:te Sal: Borgmästare till Rådman, Michel Larsson och någre flera desslijkes skyldigh wara; Altså för dengången medh Execution icke kunnat fort fahra, utan mär Inspectoren wijdare af Rä"
10,0111_0113,"an intresserat wore i förr benämbdes häste kiöp; hwar till Rassi Mattinpoika swarade sig intet wara skyldigh, eij eller der aff hafwa weetat, och icke tillförende warit kräfder förrähunu, sådan sådant hafwer "
11,0113_0115,"des dhe 64 Dr kopp:r som præsenderes att Sal: Claß Christersons Enkia, skulle till Sal: Sasken wara skyldigh hwilka, medan Staden dher om ingen wetenskap hafr, dy remitteres han dijt dher hon sielff boor och "
12,0113_0115,"öki- den deel han sig meenar tillkomma, som han dett bäst gitter. Dito Tilståår Jöran Separain wara skyldig till Amptmannen Wäll:tt Albrect Orbinski, 1 D:r Spanll: och 6 mkr penningar, dem han Uthfäster sig "
13,0127_0129,"t Arrest till afrächningh på sin prätension, dhe 100 Dr Kop:m:t som Perwoi Mitrioff honom, Unhagen, skylldigh är N:o 3. d 18 Februarij wijd ord: Rådstugudagh, närwarande på Wällb:te H:r Landzhöfdingens wägnar,"
14,0129_0131,"n Salmskarlen, att han hafwer Caverat för En bonde i Pustus, Marwoi b:d att bonden intet hafwer sin skylldighert aflagt; Men effter som b:te Johan intet Comparerade effter Eedeligh Citation, uppehötz till näst"
15,0137_0139," Simon Larsson en räckningh uppå nå gre Partzeler, som Henrich Jöranßon pijpa, skulle blifwit honom skylldigh, bestående i 43 Dr och 8 öre L. 11 hwar uppå han hafwer i pantengammel groffgrönske jorka, och en k"
16,0141_0143," hafwa sagt om hans gieldh fordran, weetandes intet af act b.te Arendator, skulle något till Cronom skyldigh wara eller lin någon annan tänckte altså wara af Wällb:de H:r Landzhöf- ingen sagt allenast för sin"
17,0144_0146,"l:de Hans Wegners wägnar, de återstående schulld och prætension, han Rådmannen stoo Mehrb:te Wegner skylldigh wore, hwilket bestode uthi 74 Ors: Summar. här uppå tillspordes Rådmannen Wäll:tt Michell Düster, o"
18,0145_0147,"ade Tobiӕ Lasse willia betala Postmästaren Wäll:tt Jochim Freße dhe 7 Dr och 8 öre K.M:tt han honom skyldigh wore innan tree weckors förlopp. N:o 62. 4 septemb: wijd ord: Rådstugudagh, närwarande V. Borgmästa"
19,0148_0150,"ndatoren Grabben, På en Post Spanhl 200, Ennor à 2 RDr och en det tunnan, hwilken Spanll abben wore skylldigh honom lefwerdra uthi Januari pånadt 663 när han af b:te Meijer wore richtigt Con- nterat; hwilket s"
20,0150_0152,"eterare höönen ch bewittnade, när dhe dhen 9 hujus hafra warit oss Jacob, och fordrat at honom hans skylldigheet hafwer han sagt, i hunder, skiälmer och huusfotter nad för pgr är det? eller hwad godt hafwer ia"
21,0152_0154," och borde me fris fåå för heela arbetet 146 Dr K. Mtt Swaranden Cossma Erich sägns sigh intet wara schylldigh, uthan meenar sigh på samme arbete afwa att fordra, 18 Dr K.M:tt och will för b.te pgr korta dhe 6 "
22,0153_0155," – 9. nors näfwer – 3 M „ 18 „ 16 ör Resolutio Såsom Borgaren Susma Erich icke kunde neka sigh wara skyldigh till samma prætension som öf- Specificeras, hwarföre lofwar han godwilligen så- dant Rentemästaren "
23,0165_0167,"nrich Jonßon öfwer borgare Jöran Remnare, att han dher resterande pgrne nämb 14 Dr 24 öre han honom skyldig wore intet ehrlagt hafwerh undantagandes dee som handelssmanne Hans Mortomer Caverat hafwer Altså l"
24,0166_0168," Martin, kärandes till Postmästaren Jochim Freße, att han till b.e Huck en anseenlige Post peningr, skylldig röre, begierandes att kunna komma till sin befallning; och i widrigit fall, att Freeßon honō intet "
25,0167_0169,"ierde Casper Martin till Rådmannen Michel Düster, att han till handelßmannen Evert Huck lijka måtto skylldig wore pgr 246 Dr 7 öre K:mtt Men ehuru wäll duster lagligen Citerat wardt, är han lijka wist uthe bl"
