,file,context
0,0069_0071,"o uthi Stockholm 500 D:r K: M:t till låns taget, dähr uppå Capitain sin obligation gifuit, hwilcken Giäldh Sifwo Mickel offentligen bekändhe wara sigh richtig af h:r Capitain betalt, men sielfwa obligation "
1,0104_0106,"garen Petter Hackarain hafwer pant satt hooss Sippi Meelmatti; tillåtes hans hustru egenlöijssa att gield nägre kunna der igenom effter Cvokam komma till sin betall ningh, afuanne penningar, emädan dhe upp"
2,0119_0121,"mun slagh gifwit hafwer, för dett han Ryßen, hafr sagt, att hans hußbonde, Båtzmannens hafwer flere gield äf- låren på hufwudet, men med inge skieldz ord hafr om rysten öfwerfallit hwar uppå Ryssen icke al"
3,0121_0123,"breeff hwarigenom dhet skall annorledes blifwa medh honom meenandes intet annat, dher medh ähn dhee gieldh be som be:te düster, hans swåger freßens, Jacob Boißman gifwit hafwer, begierandas här på Hr:tt för"
4,0129_0131,"å skull. I blandh annat allehanda Oliud inför Rätten Freesen höll för dhet öfwerstl. begierade hans gieldz book, att see, ahngående den nästförgående actum, sade Freßen, rag är en ährligh man, hwarföre skal"
5,0132_0134,"äll:tt Hans Monts meer, sampt Rådmannens Michel düsters hustru, och förlijktes sigh emellan om dhen gieldz prætension, som dem hafwer emellan warit, hwilket dhe ehn modade uthi Stadzens protocoll, skulle fö"
6,0137_0139," uthan Miska Cananoff allenast samma bodh för sin ahnsökningh tillställes h änkian sådan förwijdare gieldz prætension, befrijas, efr intet af hans egendom sigh till nytto brukat, eller resict fwer, hwilket "
7,0139_0141,"rroihnen säger sigh intet landtköphat begådt uthan hwadh han här hafwer till Salu fördt haf han för gield af Bönderne tagit, förmodar altså dher med ingen hafwa præjudiceras. Emädan blefwen förrahring gaff"
8,0140_0142," till Arendatoren Andres Grabbe, hwar uthi han honom wid säger der han, Arendatoren, icke honom sin gieldz prætention eläggia wille skulle honom en ohympt wederfahras, ten han i skifheet icke worde förgätan"
9,0140_0142,"fdingen det oförståndet, att en b:te Arendator thulle låta inhämpta för sin parti- flier skulld och gieldz ahnfordran, så wäll som han hafwer på Wällb:ne Hr Landzhöfdingen Osanningen wättat, i dett han Wäll"
10,0141_0143,"wara eller lin någon annan tänckte altså wara af Wällb:de H:r Landzhöf- ingen sagt allenast för sin gield skull. Resolutio Emädan såsom Retta befinnes denne saak wara af den beskaffenheet, att hon först dh"
11,0141_0143,", ij han hafwer det intet annars förstådt, uthan Målls h:r Landzhöfdingen skulle hafwa sagt om hans gieldh fordran, weetandes intet af act b.te Arendator, skulle något till Cronom skyldigh wara eller lin nå"
12,0141_0143,"Wällb:ne H:r Landzhöfdin gen ähn hålla, att hon skulle få rätt på Arendator Andres Grabbe, för then gield han honom wore skyld der då hans hustru intet Wällb:ne H:r Landzhöfdingen menningh bättre hafwer fö"
13,0141_0143,"dt, ähn wällb:ne Hr Com- höfdingen skulle hafwa lofwat sända effter b:te ar= rendator för samma sin gield skull, effter skällb: H:r Landzhöfdingen hafwer begiärt henne sigh här i gella wijd samma termin so"
14,0143_0145," ifrån Nyniska 3 Mons:r Hinrich Jonsson, begierandes af Rätten att kunna för hulpen blifwa till sin gieldz prætension som han hade Till Borgaren Jacob Brusson, för åtskillige Part= zelen, som hans inlagde r"
15,0143_0145,"gr 88 Dr 28 öre Kop:r M:t. här om tillspordes aff Retten b:r Borgare Jacob Bru= sison, om han samma gieldz ahn fordringh tillstoodhe hwar till han bejakade, men wiste icke huru han det nu strax ehrläggia ku"
16,0143_0145," annammat, ähn resterer 113 Dr 12 ör K. M:t är uppå tillspordes wärdzren Jöran Rennare, ne han b:te gieldz ahnfordran tillstodh? war till han swarade alt wara rätt, så när som en unna salt honom påföres för"
17,0144_0146,"et bestode uthi 74 Ors: Summar. här uppå tillspordes Rådmannen Wäll:tt Michell Düster, om han samma gield tillstodo? hwar till han icke neekade, uthan nu strax uppå b:te Rest lef- wererade 1½/2 tunna Smör,"
18,0145_0147," det war af hans eget godh och afwel: hwar till han swarade en deel hafwa tagit upp af bönderne för gield, effter han Cronones Starrast är och sampt är af hans egen afwel. här uppå inkom Borgaren Meelmatti"
19,0160_0162,"N:o 9 Dito Inlades uthi Rätten för detta Stadz Secret: Erich Arwijdsson Lijtzens breff ahngående en gieldz Praetention, han förmenar sigh aff Staden för giord tienst hafwa aff bekomma; Men såsom Borgmästare"
20,0167_0169, al:r efr. 2 Cap: i Råd: B N:o 34 Dito Gaff Casper Martin Rådmannen Michell Düster Dilation med sin gield till des han Casper ifrån Sordawalla hem kommandes wore Dito fälltes Rådmannen Michel Düster för la
21,0172_0174,"ill handelß- mannen i Skantzen wäll:tt Berendt Frank att betala, och emädan b:te Josep Matzon samma gield hafwer lofwat godwilligen betala, dy begierte :wortameer, att hon sådant måtte effter komma Här emo"
22,0172_0174,"entera. N:o 43 Dito framlade Handelßmannen Hans Morto- meer, en rächning emot Josep Matzon, hwilken gield Sal: Johan Lyhapä wore skyldig till handelß- mannen i Skantzen wäll:tt Berendt Frank att betala, oc"
23,0175_0177,"n om ammaren der effter, richtigt contentera och sådant fram för alla andre Creditorer hwilken b:te gield och tillförende, här uppå lad hwßet protocollerat finnes; begieran- des altså att lagligit slut- Em"
24,0175_0177,"förende, här uppå lad hwßet protocollerat finnes; begieran- des altså att lagligit slut- Emot denne gield hafwer Rådmannen Michel Düster intet att prætendera uthan tillbiuder all sin egendom b:te Boisman t"
25,0175_0177,"ndra Creditorer att Contente ras skyldig blefwen är. Dij dömmes mehlsse Lådman Michels dotter samma gield annan för en dagars förlopp, att betala, effter dhet 16 Cap: Rådst: B. och detta med rätta."
26,0196_0198,"mpt Borgmest:r och Rådz Act: 1 No 25 Föredrog handelßmannen hanß: Morto att emädan han Borgerskapet gield /: till Wällb:de H:r Landzhöfdingen :/ oppå sig och Cussma Offanasioff tagit hafr, ty tillböd han d"
27,0216_0218,"ng fiorton dagar och sätti borgan för sig öfr det 16 och 19 Cap i Rudst B. Orkar han ej botum eller gield sin gielda? gånge då som derskild i dett 3 Cap i förberörde Balk. No 5. Samma gång fram kom, hwaric"
28,0217_0219,"ars förlop och stelle borgen för sig, efr det 7, 6 och 19 Cap: Rådhst: B. Orkar han eij botum eller gield sin gior gånge då han, som uhrskildz i förberörde Balkz 8 Cap. No. 6. Dito begierade Hinrich Blanke"
29,0217_0219," min 14 dagar, och sätt i borgen för sig, efr dett 16 och 19 Cap i Rådst: B. Ockar han eij botum er gield sin gielda, gånge då han som ähr tild i dett 8 mk: i förberörde B. No. 7. Sammaledes föredrogh Casp"
30,0222_0224," att betala med, emädan som herr Landzhöfdingen skall hafwa gå låtit execution öfwer henne, för den gield h:s hög Grefl. Ecell:s Fäldt Marshalken herne Carl Gustaff Wrangel haffr, hafft att fordra, så att "
31,0228_0230,"ichtigt wara Contenterade ty begierade sin och krijdi: att han i medler tijd måtte för ofwenstående gield blifwa oqwäl och slötz till efr fölljande. Sentens. Emedan som Borgaren Hinrich Krijdi, med wittne "
32,0230_0232,"saakfält p. 33 N. 34. Ransakning om fängel setzbrott No. 20. Evert Hurk med Hans Mortomer, 2. N. 5. gield saak Erich Kosmas dom publ. p. 22. N. 18. Jeremias Michelson med Herman Brandt p. 22 N. 19 Kongl. M"
33,0230_0232,"ijer med Josep Matzon 2. 3. N. 2. Brandtens Attest. 23 Katarina Walleriansdotter med Hans Mortomer, gield saak, P. 6. N. 4. Hinrich Blankenhagen med Hans Morstomer p. 7 N.o 5. gieldsamt Henrich Blanken Lag"
34,0250_0252, 51 Samma gångz framkan besökiaren Eskill Tho- maßon med sin wederpart Hinrich Wildman ahngående en gield saak à 1071 Dr 24 öre Km:tt han är af wildenna att fordra. Swaranden begiärte dilation på 14 dagar 
35,0256_0258,"betala hwadh ho skyldig är, allenast H.r Biärcherd wille do tionera effter helgedagarne, då han sin gield Contentera wille. 60. Samma gång beswärade sig Hinrich Wildman, öfr borgare ifrån Sordawalla Markus"
36,0256_0258,"gne tobaket hafwer att fordra intet emotsäija hafr, som skiäligt ehrachtes kan: Ty dömmes han sådan gield innan Saelsättning fiorton fiorton dagar att betala, effter dett 16 Cap: I Rådhstugu B. Men kan han"
37,0267_0269,". 10. d 19 Augus weed ord: Rådstugudag förlijka Henrich Wildman med bonden Simon Henrichßon, om sin gieldz prætention. No. 11 d 21 Martij wed ord Rådstugudag när warande Borgmästare och Rådh. Samma gångz fr"
38,0268_0270, hustro enne prætentionen; Men effter hon på alle eter uthsprijder och ahnklagar Borgmäster han för gield; ty begierer hon att deras ijningar måtte öfwersees och liqvideras och således till sin ahnfordring
39,0268_0270,"wagner, henne af en klar rächning bewijsatt skyldigh wara; Altså dömes mehrb:te Missas hustro samme gield att 287"
40,0270_0272,"ation för 11 Aprilis 670, uthi Retten, gifwin af andt fischalen Matzia Alhemio oppå 89 m:tt hwilken gield Fiscalen tillståår wara opprichtig, lofwandes och den fram för någon annan, först af sin gårdh här "
