,file,context
0,0013_0013,"Mandrååp el:r Annan Olycka, ty sådant att förrekomma prof- war Rätten skiäligit att Klippo sigh een kiöpman till sin anparte  förreskaffar innan 14 dagar dher han och eij längre dhen behålla will, dåch wari "
1,0023_0023,"winen honom för  een kölder låfwat, och nu ifrån betahlningen sigh undandrager Emedan som han ingen kiöpman åth samma kölder bekommer ty tillfrågades Afwin om han fulleligen om kiölderen kööpslutit häller nå"
2,0049_0049," och Afwin uthi Ryslandh snart för 3:ne åhr sedan sigh till bor- gat 30 tunnor Spanmåhl af Oloniska kiöpman Michefara Panphilioff, för mästadeelen af Rågen hafwa de sath Sölf:r pandt, Men för 10 Rahl haf:r d"
3,0110_0111," af sidstleden d: 22 Martij med någre der hoos Alligerade Rächningar och skuldfordringar som bem:te Köpman giör ansökningh om) Lukas Johanson Littunen, hwilken som een Cautionist för Anders Halloin på 86 D:"
4,0111_0112,"dan Staffan intet sitt ordh hölte och hans halfwa dehl bårtkiöpte, som han lofwade, och förhindrade Kiöpman i Nyen Hinrich Luur från handelen han medh denne Pamphillia uthj stodh om Lådian och 230 D:r Koppar"
5,0128_0129,"och Protocollet effter bägges begiäran blef in- fördt. Ändoch Petter Melloin säger sigh eij mehr af Köpman i Nyien H:r Hans Pölck fådt på dhe 6 ½ Tunnor Tiära han honom á 7 D:r Tunnan såldt, och Sahligh And"
6,0133_0134,"cob Afwinen för 2 åhr sedan uthi des lådia inlagdt 7 Tunnor Tiära åth Nyen at föra och lefwera till Köpman H:r Hendrich Luur, på 4 Tunnor haar Afwines Märka warit, men 3ne som äfuen Ifrån Imbilax kommit då "
7,0136_0137,"ot gälden, Anders Halloin Cauerade för betahlningen till wåren der medh Kiöpman nögder w Nåch söker köpman 33 D:r 24 /:öre för 27 Lb: Tobak, af den bårtrymde Bertiell Sappes hustru, Agata Klingh, och effter"
8,0136_0137,"har och och intet inspråk Emot gälden, Anders Halloin Cauerade för betahlningen till wåren der medh Kiöpman nögder w Nåch söker köpman 33 D:r 24 /:öre för 27 Lb: Tobak, af den bårtrymde Bertiell Sappes hustr"
9,0143_0144,åhret; Nu bewijsar Klimpo medh Attest ifrån Stockholm Daterat den 21 Augusti 1684 att Kiöpman Hans Andersson som berörde steenar kiöpt af Pukello 4 D:r för hwart 100:de. Ty afsades ondruska bet
10,0145_0146,"ns innehåld, att Disputera allenast 8 /: för Messingz strängar sade han förhögdt opfördt wahra, dem Kiöpman falla lett, dhe öfriga låfwade han betahla bad allenäst om Dilation, Sohnen Olof som ifrån sin fade"
11,0146_0147," Ondruska Ifwanoff, som nu eij till- städes ähr, slutandes Klimpo sigh inttet mehr skyldiger wahra, Köpmannen twiflade att bet- ahlningen skohle skedder wahra, Men som han eij hoos sigh hade sin hussbondens"
12,0163_0164,Berörde Köpman Berendtz fordrar af Oloff Af- winen 48 D:r Koppar för 24 # tobak Afwinen tagit och medh 8 Tunnor Ti
13,0163_0164," skulder desse odröjeligen dömmes att betahla, Kähkoins huus blef wärderat till 40 D:r Kopp:r, dett Köpman togh i betahlningh, sampt 9 ½ D:r till bakas betahlar, Emedan Kähkoin eij anat äger att gälda medh."
14,0164_0165,"hningh som Emel- lan Isack Mackoin och Thomas Immoin än Dis- ähr puterligh, angående Mackoins Kött, Köpman i Nyen H:r Hinrich Luhr i Stockholm för såldt och Immoin skall peningar förretagit, som Luhrens Räc"
15,0321_0322," sampt sedan sielf måst betahla, men Hinrich nekar så wähl till Cautions gången som betahlning till Kiöpman skohlat skedt; altså beroor där medh till des Jöran igenom Pölckens Rächningh C:r quitto breef bewi"
16,0340_0341," så skulle han det tilbakas då på färska gärningar försändt, som nu icke skee kan af befahrande att kiöpman det icke mehr emoottagar: Rätten pålade Scholmesta- ren at behålla klädet, effter han det så länge "
