,file,context
0,0005_0005,"z privilegier och intet Län- gre tillåta Bobuler el:r Inhysesmän sittia i Stadhen och bruka Öll och brenwijns sällningh, sampt och Landkiöp  bedrifwa, som dhe till denne dagh licka som Edhsworne borgare giord"
1,0005_0005,"tällte sigh och ehrindrandhe Rätten huru dhe sidste Rådstudagh klagat uthöf:r Inhysesmaners öll och Brenwijns sälliandhe, bediandhes dhem måste förbin- des framdeelß mehr medh sådhan handell sigh befatta, Och"
2,0010_0010,"he sigh öf:r Maijoren wällborne Didrich Zimmermans fruu att hon i Stadhen sitter och brukar Öll och Brenwijns sällningh, förfogandes sålledhes borgarena i deras näringh stort intrångh, bediandhes Rätten wille"
3,0010_0010,"borgarligh närningh att befatta, jämwähl skall och Caplan wälllärdhe h:r Johan Pulskia- nus Öll och Brenwijn i Stadhen insända och uthkröga låta. Sent: Deße skolle lageligen förbiudas wedh Öletz förlust och L"
4,0023_0023,"resolverat och astädt, framgändt öllkannan till 7 öre och det rätt gådt ähr till 8 öre stegrra, Och Brenwijns kan- nan till 6 mk:r, men dhen odugeligit öhl el:r Brennwijn hål- ler och föryttrar, skall det mis"
5,0023_0023," rätt gådt ähr till 8 öre stegrra, Och Brenwijns kan- nan till 6 mk:r, men dhen odugeligit öhl el:r Brennwijn hål- ler och föryttrar, skall det mista, och der till effter lagh straffas,  så skolle och dhe som "
6,0029_0029,"ill sine 3 mk:r effter det 25 Capp: i Kiöpmåhla B: St: L: Emedhan han beträdder ähr det han öll och Brenwijns sällningh Borgarena till förfångh, brukat, och hadhe han för tiendt högre och större böter, men so"
7,0039_0039,"uptman Tistell och Rådmännen uppå hans bränwijn nådt Arest och wedh 40 mk:r Wijthe blifwit förbudit brenwijnet  bårtföra för än Borgmästaren hemkommit, och igenom laga doom det honom till ehrkändt, det så wäh"
8,0039_0039,en gångh uthi Borgmästarens frånwaro till åbo haf:r af H:r houptman Tistell och Rådmännen uppå hans bränwijn nådt Arest och wedh 40 mk:r Wijthe blifwit förbudit brenwijnet  bårtföra för än Borgmästaren hemkom
9,0039_0039,"ch handla medh bönder och Fremmandhe, befrågandes honom och Ryttken om han eij för 4 åhr sedan läth bränwijn hoos Samson bränna af den Rågh han på lan- det sigh tillbydt, och sedan något bränwijn medh måth ut"
10,0039_0039,"r sedan läth bränwijn hoos Samson bränna af den Rågh han på lan- det sigh tillbydt, och sedan något bränwijn medh måth uthmånglat, och ändåch Borgarena den gångh uthi Borgmästarens frånwaro till åbo haf:r af "
