,file,context
0,0016_0016,"ylldigh wara uthan att hennes Sahl:gh man medh Caroll Clarerat och richtigh giordt, men Coroll wedh liquidation sagdt sigh obligation i Rysk medh förgiätit, säger altså att Coroll på Nyio betahlningh uppå samma "
1,0024_0024,", men Rådman badh att sådane som Arester bryta skolle straffas, som och Fadhren, hwilken till ingen Liquidation medh Kyro sedermehra sigh instält; Ty fältes Anders Luckas till sine 3 mk:r för olydno, sampt och K"
2,0081_0082,"te och intet sit wittne i sam- ma saak afladhe, och bägge stämmas Nytt. Effter sluthen Räckning och liquidation Emellan Tarasia Pukari och Mårthen Poutia, angåendhe fracht för Poutias lådia till Nyien medh mehra"
3,0134_0135,"nnes 1683 den 7 Maij redan af denne Rätt Resolverat wara, att Littunen i Nyen medh Blomen sigh till Liquidation inställa skolle, det han eij sedermhra omsköth, uthan lämbnat det alt effter lijka som sådant in- t"
4,0138_0139,ien H:r Petter Schlyter rättmätigen effter sidst hållen och den 23 huius här på Rådstufwon oprättat liquidation hafua böhr skolla fram- för andres fordringar och skulder tagne blifwa uthi Consideration at betahl
5,0152_0153,"iööwägen till Nyen reesar, Ty skönies hans Contumait att willia komma denne bonde till Swars, eller Liquidation för af honom tagne waror ehrläggia. Anno"
6,0157_0158,"hrister Lahrssons i Karmallaby begiäran blef Bårgaren Mårten Putkoin frambkal- han Putkoin lat till Liquidation för dhe waror af Christer kunnat taga Emodt Någre länthe Peningar, som Putkoin första reesan warit "
7,0162_0163,40 mk:r för Bönedagz för bråth sampt Konugl: Maijt:z allernådigste placat öfwerträdandhe. Sedhan En liquidation Emellan bröderne Clemet och Samuel Pessuses Söner blef Uprättadt om Ett häste kiöp Clemet af Samuel
8,0176_0177,"Johan Mutka, Jöran Wallius Isack Mackoin, Anders Tuhkoin Sedan Liquidation emellan Anders Halloin, och Oloff Aufwinen, blef igenom sedder, och förrättadt, angående dhe waror "
9,0298_0299,igdt det 9 – och 12 Cap Såra Måhla Balken medh willia och Stadzlagen; Effter häradz retten oprättat Liquidation blifwer Nilss Mattzon Bälkj I Toxlaxby till Borgaren Staphan Lödiönen skylldigh 22 D:r 28 / KM:tt s
