,file,context
0,0024_0024,"- tenterar, emedhan han för bem:te penningar Edelligen will intyga sigh till Kyro 19 m:r Taligh och Smör lefwerat, men Kyro säger sigh intet minnas kunna, uthan å Nyio fordrar och förledhen Sommars för be"
1,0029_0029," Emellan optager och affdömer. Påhl Ryttkens Klagan till Mårten Putkoin och Staphan Simbain om dhet smör de skolle hafwa låfwat inskeppa uthi hans lådia till Nyienshantz, och sedan åthrat och uthi Jacob A"
2,0040_0040,"hwilken sin Edh tillbödh att affläggia, det denne Juske kringh om landet Sommaren igenom reeser och Smör hoos bönderne ophandlar bewiste huru Jacob Röppöin i Tullolansari förra hösten En tunna smör låtit "
3,0040_0040,"er och Smör hoos bönderne ophandlar bewiste huru Jacob Röppöin i Tullolansari förra hösten En tunna smör låtit ifrån sin Gårdh till Möltzensalmij föra, der Juske medh sin Båth legat och Emoot tagit, något"
4,0041_0041,"ch  och som lagen Ex- presse förbiudher att ingen Giäst skall  i stadhen någon  handell föröfwa och Smör opkiöpt, så han skutes det beswäret under Grefweskapetz häradz- Tingh, der till och Rysen sigh borg"
5,0082_0083,"af:r Handelsman H:r Hans Pölkin (medh hwilken Mårthen hand- lat inbehållit af des till Pölkin sålde Smör och Tiära för Johan Poutias  Giäldh 56 D:r 4/öres wärdhe, som alt fremmandhe och Mårthen icke tillk"
6,0091_0092,"enne Winter hoos warit i Tochma- Jerfwi, då Klimpo afhandlade Thynis Johansson 2 llb och någre mk:r Smör för 13 Cpp:r Salt, och som Tynnis sedermehra och i hans frånwahro tagit af dess hustrus Salt Een tu"
7,0091_0092,"i hans frånwahro tagit af dess hustrus Salt Een tunna, och allenäst 6 D:r Koppar till det försollde smöret gifwit, altså be- fruchtar Klimpo honom framgeent begynna prij- set för smöret Disputera högre wa"
8,0091_0092,"r till det försollde smöret gifwit, altså be- fruchtar Klimpo honom framgeent begynna prij- set för smöret Disputera högre warit ähn desse intyga, hwilcket annoterades eftter begäran. Detta godzetz bonde "
9,0097_0098,"Koppar som han säger sigh skylldigh wara till Thomas Litmain från Kangasjärfwj och Kides Pogost för Smör, för ähn bem:te Litmain betalar Tarasia Puckarj dhe 6 D:r han honom skylldigh ähr. Effter här giord"
10,0100_0101,"hwadh Jeremiaeson förmenar sigh dess uthom dom 70 alnar lefft á 8 öre och Contant 17 D:r medh 1 llb Smör á 5 D:r gifwit, denne Oloff och dess fader då dhe än tillsammans i boolags wore hwarföre dhe igen h"
11,0129_0130,"dese här hemma warit, haar Pullkin Effter det han Ondruska Kuchnoin Smör såldt, innehållit 38 D:r, lijka som för Klimpos handell skull, ty han wettat at Ondruska till Klimp"
12,0146_0147,"us Petter Taifwain eller Jäskullain anklagade Lars Pitkäin, hwliken skall förgången höst tagit hans Smör 7 Ltt: till föra åth Nyen att fösällias, 6 D:r af dhe Peningar han derföre fådt, skulle han Taifwai"
13,0157_0158,"Emodt betahlt som Putkoin tillståår 2:ne Unga Köhr á 6 D:r giör 12 D:r Talgh Contant 10 D:r, 1 Llb: Smör 3 D:r, 1 Llb á 3 D:r 24 /: öre, 4 st:r fååhrskin som Christers Sohn kommit till En Rysse den hoos P"
14,0160_0161,"ran för 5 åhr sedan Pantsath, och 24 /: öre Kopp:r ländt aff Wallius Sahl: hustru dem han med 4 Llb Smör á 6 /: säger sigh betahlt, men eij ringen än igen fådt."
15,0161_0162,"an dåch föregifwen skedt wahra, och Naati nu medh sin Edh will bekräffta samma 24 /: öre medh 4 llb Smör betahlt, men Jörans Sahl hustru sagdt sigh då hon Smöret Emodttogh, intet igen fådt Nyklarne till K"
16,0161_0162,"dh will bekräffta samma 24 /: öre medh 4 llb Smör betahlt, men Jörans Sahl hustru sagdt sigh då hon Smöret Emodttogh, intet igen fådt Nyklarne till Kistan der ringen lågh, alt för ty dömmes han Jöran berö"
17,0167_0168,"lef, sprang Jöran Räppo med stoor owetugheet fram, och med ohöfelige Affecter frågade effter någodt Smör som Borgarskapet sins Emellan till Stadzens Nytt- tigheeter Colligerat A:o 1684, och eij stordt öfw"
18,0187_0188,"tahla någon Fracht för Salt eller andre waror, som ifrån Nyen hämpt- tas effter dhe föör Tiäran och Smör, sampt annat som hädan afgåår, betahla full fracht  plägar altijdh dher under förståås Jämbwähll  d"
19,0286_0287,"nast sagdt, att hoon skall haf:a een ellack siukdomb och lägger blod ibland Smör och maat och att  åth den, som hon hälst behagar hwar effter sedan den samme skall strax medh slijk"
20,0291_0292," honom difererade att han på dhe 4 D:r KMt, som hoon  nu af honom fordrar och han  till henne 1 Lbb Smör före lofwat först betalt 18 mk:r Smör och Sedan 8 ½ Cappa Rågh, hafwandes han  således öfwer lefwer"
21,0291_0292," KMt, som hoon  nu af honom fordrar och han  till henne 1 Lbb Smör före lofwat först betalt 18 mk:r Smör och Sedan 8 ½ Cappa Rågh, hafwandes han  således öfwer lefwererat 6 ½ Capp:e Råg, dem hon äffades t"
22,0298_0299,zon Credit; 1 ½ t:a Salt af Staphan Lödiunen; 7 ½ t:r Tiära 26 D:r 8 /: bekommit 24 D:r; 2 llb mk:r Smör á 4 D:r 9: 4/: Contant i åthskillige resor 23 D:r 6 /: 10 Cap:r hwete á 8 /: 2: 16 /: än Lödiöin be
23,0300_0301,"ådia, eij allenast hafft twenne båtz- män, Uthan och Peter Mutka inlastadt wedh bårdt  reesan 8 T:r Smör och i heemresan 15 T:r Salt, hwar  före hon nu fracht begiärer, der till Mutka ot- kar sigh inthet "
24,0300_0301,"er gif:t, att Peter Mutka betalar henne hust:ru Brijta Olofzdotter för 23 t:r som han medh Salt och Smör i lådian inskepat 8 /: t:rn; hwarpå hoon be- komit 1 D:r 31 /: KM:t, rester altså 3 D:r 25 /: KM:t "
25,0311_0312,"n skylldig warit betahlt, altså bekiände Matikain betahlt först een koo för 8 D:r En T:a Rågh 8 D:r Smör 11 mk:r 2 D:r 2 /: Talgh för 12 /: öre, hafra för 16 /: öre, höö 3 D:r holm 1 D:r, häst hyra till E"
26,0340_0341,"en sidsta handeln ifrån Nyen heem- kom, som skall wara inalles 23 T:r Tiära á 4 D:r T:n giör 92 D:r Smör 17 Llb 8 mk:r á 4 D:r 16 /: llb ähr 78 D:r 9 /:, Så att hela Summan bestiger sig till 179 D:r 9 /: "
27,0340_0341,ch säger sigh ännu wara Bön- dren skyldigh för dhen Tiäran; Enkian berättar sigh äfwen een deehl af Smöret opkiöpt för sine egne Penninar; Son lofwade haf:a för Rätta dhe Bönder hwilcka så Tiäran som Smör
28,0340_0341,"Smöret opkiöpt för sine egne Penninar; Son lofwade haf:a för Rätta dhe Bönder hwilcka så Tiäran som Smöret till Stenhuuset hemp- tat, dhe dhär bäst här om weta seija: Hade dy Son fram een Bonde ifrån Kolk"
29,0340_0341,"llstår sig fördt till Sterbhw- set i förledne Sommars uppå sin giäldh 13 T:r tiäru och 1 llb 4 mk:r Smör, hwilcken giäldh han säger wara giordt för månge åhr sedhan, så när som på 2 D:r 8 /: han tagit af "
