,file,context
0,0057_0057,"han Emodt Hr Mårthen hoos Probsten hafft, hwilken eij wittna böhr säger domare Reglan Dhe 12 tunnor tiära Peter Pesu tillhörige, som Oloff Afwinen förregifwer i Nyen för 6 D:r tunnan såldt, dömmes han medh"
1,0057_0057,"a att betahla, som då i Nyien Markgån- gen warit och andre Borgare bekommit, effter och Afwin Pesus tiära medh sin egen till sin Giäldnär gifwit. Houptman Wällbetrodder Johan Tistell klagar uthöf:r samptel"
2,0061_0062," Anders Taskins och Staffan Klimpos Ansökning att här i Stadhen skolle ett wist prijss sätt- ias på Tieran som här op Kiöpes, Emedan någre som medh fremmandhe penningar handla, högre gifwa ähn dhe för egen"
3,0061_0062,"tså bleff omröstat att ingen ehoo han ähr må här i Stadhen mehra ähn 4 D:r 8 /: gifwa för een Tunna Tiera widh 40 mk:r wijthe, såssom och der någon beträdes uthan Stadhen een tunna sigh till handla skall h"
4,0061_0062,"a att förewänta. Blef och effter någre bårgares begiäran Henrich Andersson Toifwoin uthsed der till Tieruwräkere, effter han och för rupturs tijdhen den tienst hafft, emedhan bönderne åffta här i Stadhen g"
5,0061_0062,"r orätt aff åthskillige borgare, som uthan orsak, och dhem till Twinga prijset att lindra, dhe- ras Tieru Tunnor sönderhugga, förgifwandet dem för små wara. Afladhe altså nu Henrich Toifwoin sin Embetz Edh"
6,0062_0063,"r dett 16 Cap. Konunga B. St. L:, och Borger- skapet blef wedh 3 mk:rs wijthe förbudhit någon Tunna Tiära sielfwa wräkia. Pålades Isak Mackonen till will gudh näst stundandhe  Lördag inkomma medh een Rächn"
7,0070_0071,"tken 35 D:r effter Ryttken dhe öfrige 15 D:r befinnes förmedelst Jörans Båtzmans löhn och tillstält Tiera, böhra och skola sielf bettala såssom och skall Jöran Siffo Refundera Ryttken all dhen skadha han i"
8,0076_0077,"on, Jöran Wallius Ehuruwäll borgaren Anders Taskin kundhe wara befogat till sit Kiöp till 10 tunnor Tiära uthaff Johan Rautia från Rasinwara by och Kiddis Pågost á 4 D:r Tunnan som Taskin säger sigh fullel"
9,0077_0078,"edh kommer om dhe 2 D:r 8 / öre som Staphan Klimpo fordrar i fracht  af Erich Afwin för 3:ne tunnor Tiära förledhen Sommars fördes på Klimpos  Lådia, till upfylla dhen andre Påst Tiära Erich Afwinen till h"
10,0077_0078,"fwin för 3:ne tunnor Tiära förledhen Sommars fördes på Klimpos  Lådia, till upfylla dhen andre Påst Tiära Erich Afwinen till hörigh war  ophäfwes, effter andre borgare seijia sigh aldrigh fracht begiära hä"
11,0077_0078,"h war  ophäfwes, effter andre borgare seijia sigh aldrigh fracht begiära häller taga för  fyllningh Tiära, hälst som han Eliest så dyyr fracht och utfööre för tunna tagit. Resolverades att Matz Juoin betah"
12,0078_0079," bondhe bekändhe effter aflagdan Edh i Taskins bijwarandhe, att Enähr han medh sine Camrather deras Tiära redan såldt, haf:r  dhe sigh till Måhltijdz nedersatt, Nembl:gh Heinrich Matzon Parfwiain från Kihi"
13,0078_0079,"t En Handell medh bönderne ifrån Kiddis Pågost, som Heinrich Lämbinen ifrån Rasinwaraby om 14 tunna Tiära, och medh Erich Pesunen, sampt Lars  Pälkinen ifrån Mulliollaby, Hwardera 6 tunnor, och låfwat 5 D:"
14,0079_0080,"och badh att Ryttkens effterlämbnat ägendoom till betalningen  anslåås skolle, berättandes att dhen Tiära der till 23 tunnor fins, skall wara  för hans patrons peningar kiöpte, hwilken och dömmes honom til"
15,0079_0080,"e resterande 1 D:r 8/öre, der  till och så länge sådant obetahlt ähr, ställer Pesu sigh borgen, och Tiäran Emodtager. Johan Nuppoin dömdes betahla till Rådman Påhl Warroin dhe 6 D:r han siölf tillstår sigh"
16,0079_0080,"78 I förleden höstas, men sedan intet Tiäran (som här i stadhen längst redan legat  hoos Heinrich Käkonen till hand af fordringh) Eij mehr om s"
17,0079_0080,"at till  denne tijdh, att eij mehr än 3 D:r för tunnan giffz. Altså resolverades att Pesu  behåller Tiäran, och den betahlar effter denne winters markgångh Nembl:gh  4 D:r 8/öre för tunnan, Emedhan böndern"
18,0080_0081,"te, och sadhe Näster att trätan  sigh yppat af det Heinrich Anderson wedh det han Poutias 10 tunnor Tiära  wäcka skolle, haf:r han 7 tunnor Casserat och sönderhuggit, men 3:ne allenast  lämbnat, dhem han s"
19,0081_0082,"re Jöran Räppoin och Hans Kiskin. Lars Pirhoin som intet kunde fullgiöra sit tahl att han 26 tunnor Tiära  för någre weckor sedan inskeppat uthi Olof Pullkins lådia till Nyien, dömdes En tunna betahla till"
20,0081_0082,"ia till Nyien, dömdes En tunna betahla till Pullkin, effter 25 ähre befundne wara in  lastat då dhe Tiäran i Nyien oplyftt uthur skuuthen, och Pullkin der måst En tunna för honom betahla, hälst effter Pirh"
21,0081_0082,"unna huru mycket han inlastat, så hafwer icke häller någen af Båtz- folket hoos warit Enähr han sin Tiära inlastat. Feltes Sigfredh Ilfwis ifrån Joensuu till sine 3 mk:r effter det 7 Cap.  Råd Rådstugo Bal"
22,0082_0083,"elsman H:r Hans Pölkin (medh hwilken Mårthen hand- lat inbehållit af des till Pölkin sålde Smör och Tiära för Johan Poutias  Giäldh 56 D:r 4/öres wärdhe, som alt fremmandhe och Mårthen icke tillkom- mit. D"
23,0083_0084,"betahla till Heinrich Tuckain från Suistamo Pågost och Allanuxoby 36 D:r koppar Myndt, för 8 tunnor Tiära  han denne Sommaren á 4 ½ D:r tagit, Effter och Johan till skullden intet nekar. Framhades En tiuff"
24,0091_0092,"inen från Pelgi- Jerfwi, och 8 Cpp Salt hoos Anders Teikoin neka kan, dy dömbdes hon betahla 1 tuna Tiära Sipparinen låfwat för Saltet, så frampt han sielf rymdh betahlningen snart inkommen. Såssåm 90"
25,0094_0095,"inus Canuti, Påhl Warroin, Jacob Thomssson Borgaren Isack Mackoin, Ehuruwähl Johan Poutias 6 tunnor Tiära i Jacob Afwins qårdh liggiande blef Arest pålagdt sidstleden den 20 Junij att han dem intet någre- "
