,file,context
0,0025_0025,"talar. Johan Mutka dömdes att betahla till Påhl Ryttken tillbakas 5 D:r Kopp:r aff dhe 10 D:r han i frachtpenningar aff Sahl:gh Nielß Tolpos Enkia på Stockholm icke reesan tagit, Emedhan 1/2 lådian Ryttken "
1,0028_0028,"ff den wåta Affwinens Rågh, een tunna försåldt, men Afwinen betahlte igen 8 D:r Kopp:r till Mutka i fracht penningar. Fältes"
2,0029_0029,"ådia inlagdt, dömes till intet wärde, Emedhan dhe medh tillbiuden  Edh inneståå sigh intet om någon fracht medh honom för afskedat, uthan allenast medh honom tahlt om lådian. Anno 1675 den 26 Octob: höltz E"
3,0077_0078,"re reesor Påstpeningar betahla. Huadh wedh kommer om dhe 2 D:r 8 / öre som Staphan Klimpo fordrar i fracht  af Erich Afwin för 3:ne tunnor Tiära förledhen Sommars fördes på Klimpos  Lådia, till upfylla dhen"
4,0077_0078," andre Påst Tiära Erich Afwinen till hörigh war  ophäfwes, effter andre borgare seijia sigh aldrigh fracht begiära häller taga för  fyllningh Tiära, hälst som han Eliest så dyyr fracht och utfööre för tunna"
5,0077_0078,"e seijia sigh aldrigh fracht begiära häller taga för  fyllningh Tiära, hälst som han Eliest så dyyr fracht och utfööre för tunna tagit. Resolverades att Matz Juoin betahlar för sit ifrån Stockholm kommandhe"
6,0077_0078,"lverades att Matz Juoin betahlar för sit ifrån Stockholm kommandhe  Salt oppå Staphan Klimpos Lådia fracht 3 D:r 24 /öre der till han sigh för  wägrar, Effter Klimpos lådia i Ingrisåå wedh Nyienshantz infru"
7,0077_0078,"den kom, men alldenstundh Saltet redan mehr än half- we wägen war framkommit, dömdes han och halfwa frachten att betahla  bleff ändoch Klimpo oppå dhe aff Juain Kiöpte 9 tunnor Salt skylldigh  4 D:r 1 / öre"
8,0081_0082," Nytt. Effter sluthen Räckning och liquidation Emellan Tarasia Pukari och Mårthen Poutia, angåendhe fracht för Poutias lådia till Nyien medh mehra dhem  till Dato Emellan warit, bleff Poutia skylldigh 42 D:"
9,0106_0107,"drogh Kiöpswän allenast 11 D:r Koppar, som hon hoos Inspectoren Salmon Enbärgh för 22 tiäre Tunnors fracht hafwer att fordra, dem han såwijda i betalningh Antogh, der dhe uthfalla skulle, der till medh bödh"
