,file,context
0,0005_0005,"edh Stadz privilegier och intet Län- gre tillåta Bobuler el:r Inhysesmän sittia i Stadhen och bruka Öll och brenwijns sällningh, sampt och Landkiöp  bedrifwa, som dhe till denne dagh licka som Edhsworne"
1,0005_0005,"la by Michita Markoff benämdh, hwilken bekändhe sigh hördt /: Wedh dhet han i hännes huus een kanna Öll kiöpt :/ säija, och då Ryttaren Jacobi med sin Camrat Jöran Henrichson åkandhes kommit huuset förb"
2,0005_0005,"t förreställte sigh och ehrindrandhe Rätten huru dhe sidste Rådstudagh klagat uthöf:r Inhysesmaners öll och Brenwijns sälliandhe, bediandhes dhem måste förbin- des framdeelß mehr medh sådhan handell sig"
3,0005_0005," framdeelß mehr medh sådhan handell sigh befatta, Och så mycket mehra som dhe aff böndher på landet öll till Stadhen intaga skolla, och för ringa löhn uthmångla  hwarföre emedhan borgarena noga bewijsa,"
4,0006_0006,"re dagar sedhan medh sin Swärfadher Staphan Matikain, hoos denne Mutka inkommit och kiöpt een kanna öll, sedhan kommit till träta medh smedhen på Reekalansarij Peter Pullkin  och då Mutka opstodh uthur "
5,0010_0010,"swä- radhe sigh öf:r Maijoren wällborne Didrich Zimmermans fruu att hon i Stadhen sitter och brukar Öll och Brenwijns sällningh, förfogandes sålledhes borgarena i deras näringh stort intrångh, bediandhe"
6,0010_0010,"re medh borgarligh närningh att befatta, jämwähl skall och Caplan wälllärdhe h:r Johan Pulskia- nus Öll och Brenwijn i Stadhen insända och uthkröga låta. Sent: Deße skolle lageligen förbiudas wedh Öletz"
7,0010_0010,"us Öll och Brenwijn i Stadhen insända och uthkröga låta. Sent: Deße skolle lageligen förbiudas wedh Öletz förlust och Laga straff tillgiörandhes, widare sigh medh borgarligh handell befattas. Såsom Juhl"
8,0014_0014,"edh sin Edh ehrhölt att han till Ondri Caroll ifrån Olonitz haf:r betahlt 4 D:r kopp och 12½ Kanna  öhl 2 öre, uppå dhe 20 D:r Kopp:r, denne Skytta till Caroll skyl- digh war, ty skall Caroll honom och i"
9,0015_0015,"andhe tijdh begiäradt, der  Emodh haf:r han förspordt sigh Angifwen wara, som han samma Attest oppå Öllbänken sigh förskaffat, oppå denne hans frågan  om röstadhe Borgarskapet enhällelliga, dhet dhe eij"
10,0023_0023,"affas,  så skolle och dhe som nu een tijdh uthan förlåff, /: Nembl:n Jacob Afwin och Johan Mutka :/ öhlet opstegrat, hwardera bötha sine 3 mk:r effter dhet 25 Cap: Kiöpmåhla B: St: L: Anno 1675 den 19 Ap"
11,0023_0023,"e och det rätt gådt ähr till 8 öre stegrra, Och Brenwijns kan- nan till 6 mk:r, men dhen odugeligit öhl el:r Brennwijn hål- ler och föryttrar, skall det mista, och der till effter lagh straffas,  så skol"
12,0023_0023,"ckwist altijdh reesandhe här Emellan färdas. Oppå samptell och borgares ansökningh att prijset oppå öhlsäl- iandhe måtte förhöias, ty att korn tunna nu och stiger till 7½ D:r in till 8 D:r, kunna, dhe al"
13,0023_0023,"öias, ty att korn tunna nu och stiger till 7½ D:r in till 8 D:r, kunna, dhe altså eij sällia längre öllkan nan för 6 öre, effter och humblen mycket dyr ähr, bleff altså resolverat och astädt, framgändt "
14,0023_0023,"lkan nan för 6 öre, effter och humblen mycket dyr ähr, bleff altså resolverat och astädt, framgändt öllkannan till 7 öre och det rätt gådt ähr till 8 öre stegrra, Och Brenwijns kan- nan till 6 mk:r, men"
