,file,context
0,0105_0107,"inen Framsteegh Casper Martin åkärandes, uppå sin husskan= des wägnar P:r Evert Husks ifrån Nyen på Skepparen Jöran Nielson Heike om the skutelagor som be:te Evert Falck depparen gifwa skulle, men Emedom o"
1,0106_0108," hafwr icke på något sätt förhindrat be:te Casper Mårten, medh skutan att fortsegla, uthan att han, skepparen, hafwer och honom uppehållin blifwin hwar uppå han till witne hade Een båd man, hwilken berätta"
2,0114_0116,"rik Simonßon Michel düster Matz Jotinen Breenelss Jacobsson företredde Casper Martin, framhafwandes Skepparen Jöran Nilßon Heiko om dhen för- hålldne röngens igenlefwererande; men eme den som Jöranhaiko sä"
3,0204_0206,"t inbehållit hade ut ex- actis 663 2 octob: 16 dito, och d 18 Novemb: ejusdem Anni. berättandes att skepparen der till wore orsak, att ehutan bleff beliggiandes och icke fort, skyndades, begärandes 6:o 50 "
4,0204_0206,"er der wijd hafwa kunna ope gångit uppgångit, måtte restituerat och refunde= rat blifwa. Swaranden, Skepparen Jöran Nilson hade Inbade uthi Rätten ett oakt, uthur Protocollet gifwit A.o 1664 d 4 Aprilis, h"
5,0204_0206," Scheppa= ren sware 78 dr. Dito Tillspordes Casper Martin, hwarföre han: alt ihoopa dher 200 D:r in skeppade? hwar till Casper Martin swarade sig hafwa bekom= mit breff af sin Swägne kyden, att Spenmålen b"
6,0237_0239,"tne framstella i ahulle. Men såsom mehrb:te wittne och Soldat Natz kumune, som om Pärle köpet weten skep hafwa skulle; wore i medlertijdh oppå Cronones ähre- der uthcommenderat; ty begierte Jöran Nilson a"
7,0292_0294,"s att Mats Matzon Poika sådant af ydre afwundh honom sådant tillijggar efr han hade råket i drycken skep uthi hans huus, och kommit till slege mål med besökares Eskill och hefen sådant till förrede utet a"
8,0319_0321," hustrun begynte af sig sielf något att uthsäija hwadh som passerade. sade hindrich hon wille intet Skeppa henne till Eedh, och hennes man war en tiugt, hustrun swarade, att hon min man sig något försedt, "
9,0387_0389," och fans då den gången icke een pij pa, hwar till han wille få alle Soldaterne, så wäll som borger skepet at bewitna. Den 18 „ Octobris wedh Ord: Rådstugu dagh närwarande Borgmästare och Rådh. Framkom fö"
10,0396_0398,"att han skulle sachta hans saker som på Skutan wore R neij. Staphan säger att han hade betingat med Skepparen som war Hinrich Pirhoin, att hans Båtzmen skulle hålla wachte öfwer der sa- lerne som på Skutan"
11,0437_0439,"st sökte på honom om han hade wittne derpå att den förste Plåten bortkom. R. intet wiste han, uthan Skepparen taphan sökte på dem, derföre söke der på Eskill gen. Qr om han kan giöra sin Edt opå, att Plåte"
12,0438_0440,"nsson framkom, och tillspordes, om han kunde bewijsa, att den första Plåten bortkom? R: att dett må Skepparen weeta, hon weet de sin 9dh hwilken som gaf dem dett Rådet, att der skulle läggia Pluten på wach"
13,0438_0440," dett Rådet, att der skulle läggia Pluten på wacht, som skulle wachta effter Den första Plåtar? R.r Skepparen; 9: Om han kunde befrija sig och der Andre, att dee icke hade practicerat Plåtein uthi Eskils k"
14,0438_0440,"åtein uthi Eskils kista R. för sig kan hon swärja men intet för der andre. J:r om han kunde befrija Skepparen och der andre Att der icke hafwa giordt Staphan detta af haat R. för sig sielf kan han swärja, "
15,0438_0440,"an hade stulit Plåten? R han kunde honom intet tillbiuda nen den märkte Plåten funno der hoos honom Skepparen Staphan Sigfredson tillspordes huru han wille bewijsa, att dett kom någon Plut hort för honom. "
16,0498_0500,"ades Pijgan Anna Clemetzdotter, som nu tillstån war, och tillspordes huru hon kom der till, att hon skepte löös Elden och nu så stoor skade till wäga bracht R att hon intet wiste huru Elden höößkom, sade "
17,0645_0648,"s uthslagh emellan Handelsm:n Wal¬ Wictor Gröön Kärandhe och deße effterskrefne aff han Skuutfålck. Skepparen Erich Hansson Willand, Eskill Tukia, Henrich Larsson, Larss Kåsåin och Jöran¬ Michellßon Swaran"
18,0645_0648,"sagdh å Kexholms Rådhuus d. 27 Novem¬ 1686. Emedan såsom deße effterskrefne af Skuut såldat Nembl:n Skepp:r Erich Hanson Willand, Styrmannen Eskill Enkia, Båtz- nännerne. Henrik Larsson, Lars Kåsoin och Jö"
19,0833_0836,pannemåhls Defectens opfyllande sig eij undan- draga. Uthan dhe i förmågo af det 15. och 16 Cap:l i Skeplego B:n i Siölagen bora hwardera Effter Renttmestns å hwar och een fattade Specifica- tion wara der
